Timestamp,Price,A-SOPR,Mean Hash Rate,MVRV,Investor Capitalisation,Mean Transfer Volume Change Adjusted,Net realised profit and loss,Net Unrealised Profit And Loss,network value to transactions ratio nvt,Num of New Adresses,Percent UTXOs in Profit,Puell Multiple,Realised profit loss ratio,Seller Exhaustion constant,Stock to flow ratio deflection,Bitcoin Velocity
2012-12-31,13.512005,1.032137475,23122000344734,1.80438654,40476229.27,38.57012682,222998.4126,0.4457126584,9.203338003,18751,0.876986265,0.9249824975,9.456063032,0.01776140203,1.058733346,0.1086562288
2013-01-01,13.22,0.9958739839,23510036803483,1.765579751,40444738.05,44.13489319,-31505.77032,0.4336132653,7.582446752,20051,0.774129068,0.9308707103,0.5738274921,0.01333728754,1.028165816,0.1318835506
2013-01-02,13.034,0.9991839902,22457575086058,1.740427447,40437332.88,45.94964378,-7477.493284,0.4278860214,5.886554952,24208,0.7501445208,0.8761332316,0.8690999002,0.009601050321,1.005880723,0.1698786486
2013-01-03,13.19,1.001194548,23700050018765,1.760501977,40448581.02,37.53124648,11268.06835,0.4289490533,6.719451521,30278,0.751307584,0.9270634548,1.209114776,0.00781946729,1.013021503,0.1488216705
2013-01-04,13.174,1.008727721,22170736556962,1.756425624,40514798.58,46.09764013,66234.80794,0.4313520055,4.761872821,25733,0.7682241569,0.8777956302,2.9037231,0.008099634049,1.004086401,0.2100014086
2013-01-05,13.15,1.000656605,20606384792714,1.752690803,40519273.53,51.6499696,4460.540329,0.4280563653,5.219117428,27474,0.7454828121,0.806903299,1.154532537,0.008202554532,0.9963299338,0.1916032766
2013-01-06,13.15,0.9994054092,21525021627209,1.752322244,40515770.71,31.3816338,-3518.838067,0.4293281656,10.31137212,20780,0.7575458007,0.8279567322,0.8554911021,0.008928211335,0.9878788756,0.09698030373
2013-01-07,13.2,1.003348713,24603142681709,1.757896409,40541554.09,34.94263383,25783.59461,0.4311377256,7.595278981,24560,0.7807531534,0.96202174,2.240807503,0.00934678558,0.985098709,0.1316607333
2013-01-08,13.5,1.015592032,20436680615766,1.793903518,40698092.11,53.3994862,156544.6879,0.4425558907,5.182298816,25724,0.8795187642,0.7708615907,7.287406628,0.01000499056,0.9999348284,0.1929645579
2013-01-09,13.58,1.012156465,20695946011924,1.801734785,40803218.86,37.56999261,105120.4186,0.4464462771,6.584369629,27603,0.8980436031,0.7644687213,3.07789317,0.01018677001,0.9997406272,0.1518748273
2013-01-10,14,1.031775022,23636634652924,1.850981864,41061274.24,23.8897588,256018.4892,0.4597456799,8.511977258,30594,0.9259317668,0.880173524,19.30202496,0.01124608903,1.023996145,0.1174815169
2013-01-11,14,1.021365587,18544488961173,1.846406632,41242230.22,23.70055089,180292.5688,0.4590252345,8.543142982,33789,0.9263397818,0.7124022722,10.33300065,0.01295009973,1.016497431,0.1170529397
2013-01-12,13.89,1.013150161,19435872948926,1.829530914,41327276.72,18.92679298,85019.5944,0.4534112867,12.36436086,24974,0.9035115534,0.7454772171,6.708815087,0.01422580341,1.00222336,0.08087761357
2013-01-13,13.64,1.010419645,21495232786948,1.794511509,41400639.5,16.68207222,62897.79069,0.4427447563,12.96673976,28082,0.8748571747,0.8074420853,2.373370104,0.01480314574,0.9776581664,0.0771203879
2013-01-14,14.046,1.013733937,24892400549379,1.845636162,41476695.92,23.8080898,76032.8497,0.4602559392,10.09174485,23707,0.9358291,0.948773389,3.595776001,0.01703317675,0.9959652077,0.09909089205
2013-01-15,14.214,1.021664851,19374977768345,1.862523388,41683086.26,43.98482358,205639.5316,0.462564137,5.402900766,29836,0.9345630868,0.7476917824,5.501408564,0.0186013844,1.004670275,0.185085761
2013-01-16,14.53,1.022308836,21171751035417,1.898336656,41900901.86,40.52366836,217774.0351,0.4732225474,4.923736616,32887,0.948004944,0.8242136064,11.69170768,0.02176790357,1.011925919,0.2030977849
2013-01-17,15.34,1.041839066,17835947412137,1.992618867,42354079.86,36.12464514,451185.3692,0.4985396825,6.158947314,30657,0.9521963487,0.722919159,22.52668312,0.02638351837,1.076573898,0.1623654091
2013-01-18,15.566,1.036075572,19370088688801,2.01179787,42746290.55,32.12531852,391405.9535,0.5030593987,6.782451365,31070,0.9558735862,0.8196906067,11.07586595,0.03325565189,1.077525573,0.1474393175
2013-01-19,15.38,1.022033474,24570547528280,1.982971537,42916105.17,25.52856966,169733.5512,0.4957058492,7.470374369,26236,0.9402068376,1.03826544,5.868946044,0.03804115917,1.067650332,0.1338620999
2013-01-20,15.5,1.01822438,20274127240126,1.994518503,43053862.97,26.12933995,136939.9913,0.4986253846,9.918814048,25003,0.9443715788,0.8826269241,7.730261239,0.0428329635,1.059438634,0.1008185046
2013-01-21,16.588,1.059275613,20861101700308,2.120530962,43574048.52,26.22647289,507154.9516,0.5264784191,10.11379091,23035,0.9649643405,0.9288297981,24.23056823,0.04928848449,1.127230982,0.09887489359
2013-01-22,17.35,1.089684575,23194337195615,2.188976311,44647627.14,30.35897157,1073588.503,0.5431650211,8.078009525,27167,0.971114481,1.066959853,35.03071769,0.05630038385,1.169855411,0.1237928721
2013-01-23,17.5,1.032951602,19880805762052,2.196197314,45069743.97,48.99202984,419575.4159,0.544667075,4.689720726,25607,0.9761720298,0.9499038572,7.344561256,0.06507386025,1.172700582,0.2132323135
2013-01-24,17.29,1.064768091,22824924573740,2.147017291,45936545.36,30.38076965,856295.8513,0.5342371247,7.650048045,28654,0.9592363233,1.232091775,6.247972456,0.06948951237,1.151646588,0.1307181333
2013-01-25,17.49,1.00484606,19709119004191,2.169496608,45999183.04,29.81168669,61851.52134,0.5390631435,7.423906688,28791,0.9681862067,1.017382708,1.188795022,0.08004392311,1.158170772,0.1346999689
2013-01-26,17.41140577,1.00953561,23274132122245,2.156080008,46111023.83,23.70367014,111833.5079,0.5380899573,8.656758683,31464,0.969829702,1.153617979,1.682773724,0.08485651545,1.141909463,0.1155166774
2013-01-27,17.6,1.051986148,22058931716663,2.161754693,46783007.47,25.05920441,671942.3166,0.5374123856,7.735992723,29049,0.9765674638,1.141370512,18.17385716,0.08792168792,1.144193743,0.129265892
2013-01-28,18.67,1.038151769,21304704136030,2.27800888,47327618.78,29.92624488,544505.5535,0.5593676568,6.882503584,27370,0.987121966,1.148188422,22.06095721,0.09074929607,1.212865537,0.145295965
2013-01-29,19.35,1.071124357,23017186556703,2.326018571,48604781.8,43.83264035,1277062.474,0.5725105843,4.745852266,28677,0.9914057336,1.305031395,16.44151668,0.09407636614,1.247463792,0.2107103096
2013-01-30,19.45,1.071402251,22232658555710,2.309884884,49650179.51,40.71462602,1045319.811,0.5670775833,6.4158051,23426,0.9905470346,1.27045902,16.77613507,0.09936080652,1.246041838,0.1558650839
2013-01-31,20.46,1.085043612,27291210590469,2.393626637,50959849.25,28.60148861,1307737.603,0.5822235053,7.293330761,25439,0.9920900206,1.676378685,44.95104082,0.1024294624,1.304624125,0.1371115657
2013-02-01,20.36314252,1.103131271,21371506033748,2.331670547,52906734.33,28.10265235,1943092.153,0.5711225383,6.447788771,35168,0.9806821475,1.304079639,28.40080108,0.1024321099,1.297334301,0.1550919293
2013-02-02,19.82120978,1.015105285,22462536821490,2.262632404,53153061.63,21.85322942,245259.9238,0.558036496,9.049999123,31395,0.9727250097,1.312966745,1.882749586,0.1078691062,1.24641239,0.1104972483
2013-02-03,20.296,1.020735742,27000859449892,2.3084016,53443834.35,20.14696558,290701.1548,0.5666713029,8.744482664,30138,0.9801932176,1.603576076,4.6017643,0.1135004992,1.268685193,0.1143578229
2013-02-04,20.3,1.0211608,24269748212799,2.298600014,53817574.78,27.02491562,373828.5272,0.5649521713,7.256431441,29478,0.9770595053,1.431307294,4.803760758,0.1134256709,1.261475371,0.137808785
2013-02-05,20.512,1.024078963,25248241408209,2.31055322,54264359.26,35.7406236,446825.8283,0.5669494636,5.647483492,32874,0.9803014143,1.45258168,7.392938509,0.1161718609,1.270867578,0.1770700174
2013-02-06,20.91,1.027576661,23608118741874,2.341613064,54782130.12,41.68626892,517766.1667,0.5729435576,6.083772286,28743,0.9922689558,1.294137416,25.13078025,0.1181139476,1.2852466,0.1643717011
2013-02-07,21.71,1.028136295,24889698710865,2.417128021,55293701.44,26.65179243,503093.6677,0.590809016,6.607918651,31723,0.996097461,1.393829354,16.59020481,0.1191569738,1.326466909,0.1513335821
2013-02-08,22.40097068,1.059124075,24302368207921,2.46650558,56322727.91,33.78364944,1027891.18,0.5945677349,5.242870464,32780,0.9919257246,1.430061855,27.07387925,0.1147231238,1.366429659,0.1907352102
2013-02-09,23.13356551,1.046617341,23040921519926,2.525919167,57095689.46,27.45663698,769509.7878,0.6041041388,6.806541813,29779,0.9905838975,1.386258602,26.58885172,0.1151025538,1.396793176,0.1469174843
2013-02-10,23.66,1.029282383,25656726263770,2.570395631,57537261.75,22.79119045,441464.3014,0.6120935572,8.394507835,33598,0.9969964993,1.592471221,7.463670682,0.1192748444,1.41980844,0.1191255068
2013-02-11,23.94,1.048117867,25543738709145,2.583525115,58143094.64,21.47540922,605793.9652,0.6129315959,8.735286582,28280,0.9963177795,1.58829909,23.20709912,0.1204827353,1.426922485,0.1144782132
2013-02-12,25.466,1.071701142,22419787270262,2.719209391,59153544.38,19.34466905,1010314.616,0.6318987903,9.540684335,29149,0.994439006,1.452733024,54.37933025,0.1185682348,1.495048131,0.1048142843
2013-02-13,25.09,1.096460286,27665550413143,2.641229355,60529790.89,17.39348373,1376201.334,0.6200250673,10.51856269,28442,0.9837591574,1.834849454,24.18394083,0.1145741713,1.473897186,0.0950700233
2013-02-14,27.4,1.081731844,24121340869965,2.848655918,61752325.62,27.59001016,1193516.282,0.6491877379,7.703018863,26909,0.9978722987,1.647754617,14.20416,0.1220352788,1.606793876,0.1298192329
2013-02-15,27,1.108740641,29166466409373,2.762081412,63363329.63,21.69261054,1288069.419,0.6436293815,8.968620216,27004,0.9969762434,2.025689633,29.17826486,0.1220202176,1.577248133,0.1114998713
2013-02-16,27.5,1.085960652,30299645701950,2.787028247,64272257.71,23.5472323,908943.8719,0.6411945436,8.944538215,23731,0.9966979201,2.135816531,21.65042964,0.1256242717,1.595828768,0.1118000702
2013-02-17,26.98,1.059343327,30640034481325,2.712960312,65030665.05,20.5446376,752922.4668,0.63139861,10.62889922,24457,0.9794761193,2.094326354,6.535296441,0.1241220239,1.554811916,0.09408311997
2013-02-18,26.92,1.047539824,28293192735515,2.6890537,65676742.24,22.46477107,645868.3111,0.6281216169,9.575648444,25906,0.9778910232,1.773741442,6.179851151,0.1267175242,1.540903292,0.1044315699
2013-02-19,29.39,1.07322058,28635952504155,2.902144153,66858616.59,23.55127049,1168433.814,0.6558484072,8.445881599,26457,0.9984659928,1.822339729,74.96385745,0.1285741561,1.672945636,0.1184009021
2013-02-20,30.032,1.07353326,35039054813085,2.927593888,68182953.03,17.97741278,1319879.985,0.6580578975,10.10160891,27099,0.9986715672,2.333358289,66.81123277,0.126190629,1.703264434,0.09899413141
2013-02-21,30,1.052392677,31611610984493,2.898797108,69079026.42,17.32638496,894625.0538,0.6548449158,11.2059092,28825,0.9949357079,2.134218373,35.41514267,0.1284659568,1.690056912,0.08923863134
2013-02-22,30.4,1.065363603,30538489709187,2.902680797,70333777.21,23.86881684,1251422.654,0.6554905583,7.312573447,31317,0.9929150244,2.102615303,25.13537223,0.1289370176,1.700465581,0.1367507632
2013-02-23,29.54,1.027123688,29311905059411,2.808030519,70762528.13,18.06318185,429071.917,0.6438781795,10.38324199,29790,0.9792617095,1.929492694,2.214343015,0.1336836765,1.653123684,0.09630903339
2013-02-24,29.78,1.054575314,28081782851515,2.809645498,71546615.13,27.96969533,775044.9541,0.6440828777,6.790801496,29512,0.9787427096,1.863873676,8.11262815,0.1320113947,1.643990015,0.1472580226
2013-02-25,30.43,1.164327381,37357892915171,2.799135451,74393037.09,26.44142576,2846462.227,0.6428084848,6.121281126,28991,0.9958416507,2.446654194,63.32306601,0.1346459432,1.670204839,0.163364495
2013-02-26,31.1,1.053054591,29321790385691,2.831626359,75521980.47,21.16261598,1128865.12,0.6461046054,8.092235173,31459,0.9931646324,2.040135068,22.55623537,0.1282793462,1.696647094,0.1235752519
2013-02-27,31.39377,1.029701202,34814143186787,2.843894491,76030291.1,23.58972024,505209.3691,0.6474283951,7.564595869,27578,0.9930722676,2.387648798,13.78211507,0.1271288726,1.702241355,0.1321947685
2013-02-28,33.49101492,1.119701913,30494315228522,2.959581386,78942538.62,22.22265867,2869573.422,0.6622217403,7.763953456,30712,0.9938252237,2.193546446,41.48900779,0.1228135491,1.802152776,0.12880036
2013-03-01,34.552,1.072390225,28813005721504,3.014833652,80423333.28,22.01885141,1480850.336,0.6682872285,7.652597799,34534,0.9955117063,2.037996708,46.43884315,0.1238604388,1.848491486,0.1306745796
2013-03-02,34.16,1.047063123,31942780051282,2.959265082,81238654,24.87036309,815239.7821,0.6631036245,7.841524887,24462,0.9903550787,1.940598125,8.584411021,0.1249558055,1.815041402,0.1275262164
2013-03-03,34.33,1.048814988,34009406893814,2.95888681,81787104.95,14.68898299,548405.0377,0.6620347439,13.61247953,22953,0.9937082916,2.144185458,17.20688234,0.1285345442,1.817392603,0.07346200212
2013-03-04,36.54815872,1.072273881,37920583363953,3.115231358,83089733.04,14.00698573,1302438.908,0.67895619,12.15429785,27131,0.9968125213,2.449386487,123.9923506,0.1269990731,1.925390162,0.08227542324
2013-03-05,40.95,1.145866166,30147335786019,3.389354846,86793842.77,32.451974,3700031.885,0.7031168499,5.903165162,30863,0.9976698464,2.106875708,114.5241644,0.1212168657,2.143238994,0.1694006474
2013-03-06,42.42508686,1.190856722,33426240753332,3.327277699,93928344.63,32.92872126,7005751.13,0.6980127454,5.276784818,35602,0.9889553322,2.716767138,22.64093214,0.1158438505,2.208174644,0.1895093385
2013-03-07,41.68043693,1.068041902,34583221368729,3.218202911,95992355.22,21.19838098,2059602.356,0.6883742284,7.7022461,33871,0.9827792345,2.581702726,2.465688725,0.1300101419,2.155106929,0.1298322576
2013-03-08,43.76,1.05203274,34844576771564,3.348869022,97129534.67,20.39276044,1135044.889,0.7013914457,9.617838718,30669,0.9915733378,2.607169358,4.289077036,0.1381476074,2.246959161,0.1039734632
2013-03-09,46,1.093302302,36440358303110,3.466002678,99222758.13,16.46795342,2024934.532,0.7108795483,11.94960626,26800,0.9940404732,2.838134377,14.49636907,0.1411510027,2.345021003,0.08368476571
2013-03-10,45.29,1.074195469,38900635424896,3.3740072,100719607.7,15.59807346,1496949.251,0.7036162411,9.487964127,30299,0.9809135246,3.168115371,19.52915726,0.1391828176,2.293174566,0.1053966885
2013-03-11,48.25,1.091348835,35869760184705,3.548018586,102496655,15.49537167,1772449.22,0.7181522836,11.90468805,25876,0.9991569288,2.869329747,32.45733483,0.1493749042,2.430595769,0.08400052114
2013-03-12,44.84,1.046724533,28866953345276,3.267247251,103752569.6,29.03282709,1255872.413,0.693931662,7.766591405,29968,0.9716851323,2.230380792,2.320558226,0.151485857,2.231181244,0.1287566125
2013-03-13,46.99,1.082827471,33660208209349,3.373842567,105844029.2,24.77919571,2086970.64,0.7034881969,7.788644657,32826,0.9928444482,2.660663425,15.67184816,0.1558710971,2.331002723,0.128392043
2013-03-14,46.95,1.071658795,41459761440998,3.328157274,107646925.8,17.34930128,1786095.404,0.699479382,10.86519177,30939,0.9828938251,3.09757997,26.8588378,0.1508961123,2.316574974,0.09203703174
2013-03-15,47.056,1.071576692,40801690672961,3.296579647,109328609.6,83.6092782,1676951.148,0.6958405697,2.086318477,35124,0.9721150576,2.943183556,17.47272756,0.1513973986,2.31357886,0.4793132071
2013-03-16,46.7350955,1.044710363,42054791105820,3.252334806,110228061.7,65.60368299,899494.6079,0.6925282931,4.898043001,23861,0.9634007008,2.952609949,9.482381452,0.152030686,2.283603821,0.2041631729
2013-03-17,47.08816512,1.048517666,50168110516266,3.254806553,111122295,22.96716924,880091.0847,0.6936222572,13.56896329,25441,0.9883019238,3.513080527,30.39173501,0.1594273873,2.285967131,0.07369759786
2013-03-18,50.43249244,1.055481482,45261926044933,3.451357303,112549734.7,85.21524379,1422432.253,0.7092295423,2.964015523,30247,0.9993553158,3.200398412,47.76637603,0.1603172856,2.432945239,0.3373801494
2013-03-19,59.41,1.14776112,41100858328945,3.92801568,117975027.5,39.72354028,5408377.602,0.7454182939,5.998645549,34804,1,3.250402125,43.318507,0.1456952887,2.841878123,0.1667042988
2013-03-20,64.45797156,1.164645353,50729483503519,4.116817629,123547944,38.48040048,5556713.834,0.7557180621,6.1823424,31344,0.994995035,4.536306944,69.28753882,0.1381003154,3.117074767,0.1617509894
2013-03-21,72.23,1.238237565,52541684344522,4.376725761,132503815.7,33.26262178,8929644.509,0.7715184851,5.945205869,33248,0.9954485687,5.175887396,40.18069263,0.1399701272,3.438841286,0.1682027539
2013-03-22,69.9,1.169784676,54151660926247,4.086564272,138767288.2,21.49428233,6237223.289,0.7546022661,8.460890656,38468,0.9838547844,5.584948985,12.61532049,0.1474296294,3.299226804,0.1181908667
2013-03-23,63.9,1.049744006,51874316361317,3.704772554,140074959.2,23.0238336,1286327.639,0.7321862853,9.065730598,31307,0.9728136868,4.707535358,1.828990064,0.1675001049,3.006688422,0.1103055059
2013-03-24,70.388,1.152304742,52939906674084,3.997819052,143761780.5,16.93281578,3681839.634,0.7492649364,12.65439853,39854,0.9847293443,4.229134687,10.94393859,0.1716064208,3.292820711,0.07902390598
2013-03-25,75.11,1.170641379,47255666819916,4.108471561,150957323.5,28.25191518,7191228.864,0.7539467718,7.941164429,33371,0.9929473021,3.449936238,36.33206769,0.1703339314,3.479801782,0.1259261169
2013-03-26,79.81,1.133914056,50095305882456,4.249425795,156203938.5,31.86181382,5242354.09,0.7642038805,7.03579685,35799,0.995594869,3.855725403,26.65949044,0.1705781741,3.67257226,0.1421303118
2013-03-27,89.3,1.166096998,43634330862666,4.566648576,164458800.6,47.31665506,8227590.326,0.7810087288,4.367262572,37344,0.998850658,3.648503297,68.10345281,0.170169171,4.07769017,0.2289763859
2013-03-28,88.97653197,1.171481704,60662543338494,4.351832863,173891580.6,27.19092646,9222893.32,0.7692262999,6.639005102,41422,0.9821813875,5.442933336,14.87105706,0.1673756225,4.03933234,0.1506249784
2013-03-29,90,1.09801609,57620028478651,4.293049386,179271570.2,21.41359054,5379509.579,0.7680752843,8.25411852,45688,0.984173151,4.961413882,7.362276771,0.1829294649,4.063704008,0.1211516406
2013-03-30,92.25218758,1.179185806,57881396059526,4.260131533,186539641.9,29.32306916,7244392.121,0.7649972385,6.342562665,39839,0.9800968309,4.972042083,26.65948201,0.1867946364,4.153335628,0.1576649775
2013-03-31,96.14914591,1.094370773,55494604627625,4.378575259,189573427.1,33.62963302,3028609.468,0.7702157177,7.457157325,29603,0.9974845228,4.883518068,33.19464662,0.1989892619,4.280518489,0.1340993567
2013-04-01,104.706,1.281060327,66424271742834,4.528010094,201984835.1,25.67672037,12377469.91,0.7774876605,8.141311881,37290,0.9947036745,5.909748057,96.95804342,0.1956636652,4.606006949,0.1228303269
2013-04-02,115.8031816,1.171964415,58894382828419,4.785854192,213385635,37.86003229,11356639.45,0.7921974108,4.601730082,48201,1,5.843016587,34.47353122,0.1928431893,5.119341121,0.2173095732
2013-04-03,132.545678,1.335266549,57889851248084,4.948873282,241340363.4,32.96995961,27822507.5,0.8011043759,5.232334305,53962,0.9928768769,6.675889876,14.42501994,0.17797855,5.824345729,0.1911192867
2013-04-04,134.940325,1.165708173,50937795791949,4.848765622,252440888.2,27.4527605,11096062.37,0.7937520846,6.004703781,56432,0.9888943514,5.89023503,12.04691584,0.1915534821,5.895750287,0.1665361084
2013-04-05,141.7894164,1.331158526,54164716129816,4.73351288,275365313.3,28.88103122,22652096.37,0.78875598,6.225597335,56052,0.9943069775,6.238365759,92.7138969,0.201936448,6.155544212,0.1606271569
2013-04-06,141,1.161845791,62527921943550,4.590635166,283272277.1,22.80975403,7768594.533,0.7821650184,9.365407356,41149,0.9784355824,6.47429878,45.36858614,0.2077089315,6.148583589,0.1067759214
2013-04-07,164.969125,1.20892994,61800813350803,5.194214083,294285564.7,14.12475042,10573981.67,0.8074742678,12.307179,39923,0.99957952,6.798238445,162.1079834,0.2173423017,7.104805467,0.08125338877
2013-04-08,185.2172371,1.298978412,59246656419197,5.366844538,323993221.8,20.88816227,29380491.23,0.8133459121,8.580780866,59216,0.9922270675,7.571227037,46.7381942,0.1983299498,7.997924763,0.1165395103
2013-04-09,229.4723526,1.498209874,66993889076770,5.747775465,382841172.7,24.84209293,58733477.88,0.8248417423,6.645563874,61023,0.9942571251,9.447478508,252.5032297,0.2002133204,9.801526928,0.1504763206
2013-04-10,160.0826217,1.171431538,72866030635179,3.713067465,417169669.9,38.08688471,34076834.31,0.7367682319,4.547622385,73729,0.953996659,10.16773235,2.301562864,0.2064418041,6.725794118,0.2198951266
2013-04-11,81.20332013,0.8246511356,59519645502771,1.985111676,392518591.6,24.53595258,-24727794.11,0.4839351726,6.589046179,61521,0.8306996846,5.063232958,0.34373593,0.301667188,3.415110713,0.1517670347
2013-04-12,108.3113968,0.7003795691,66278354841218,2.844134576,361227548,25.34093167,-31311447.84,0.6542559311,7.445621553,53313,0.8894119083,3.307401759,0.2107196784,0.5308368133,4.396614225,0.1343071217
2013-04-13,92.80589353,1.057348816,63800934154783,2.420533822,363808579.4,18.8522409,2529321.628,0.5757917187,10.98008623,43129,0.8398515735,4.234600069,1.411743603,0.3604733924,4.03609999,0.09107396603
2013-04-14,91.11,1.008284665,58165775431503,2.373690065,364052669.5,11.97178595,186656.604,0.5818439934,16.680247,34077,0.8357666807,3.603368057,1.044043664,0.3754680017,3.77903327,0.0599511506
2013-04-15,74,0.939744857,61825556864350,1.942612687,360632161.4,16.24722564,-3444094.972,0.4851871307,12.52319367,45536,0.7917761846,3.637147576,0.5706724889,0.3637836964,3.056670831,0.07985183542
2013-04-16,67.97981893,0.8905949513,67443867569129,1.815502694,353343224,24.4909153,-7610343.197,0.4487792775,6.679092088,52595,0.7780043663,2.796556899,0.4388445734,0.4869814527,2.790982485,0.1497209481
2013-04-17,89.888,1.071826741,68026985898092,2.379389858,356838237.4,28.58434382,3497260.068,0.5801535132,6.858879786,51852,0.8275325811,3.337114619,1.876115107,0.420140796,3.675628028,0.1457964028
2013-04-18,109.0546347,1.076350115,66457262187939,2.861083247,360375947.9,125.6493679,3535013.325,0.6474173957,1.907066746,42647,0.9004281981,3.253996327,2.983576923,0.3853852278,4.335972367,0.524365496
2013-04-19,117.8690035,1.157959173,59751178835132,3.027826465,369082338.6,30.3971578,8697638.096,0.6697269847,6.168890936,52609,0.9060076495,3.782255957,4.795883943,0.3029494711,4.751075068,0.1621036926
2013-04-20,126.3631637,1.166876792,68826726978876,3.200141169,374939798.2,19.43318244,5736658.098,0.6869565187,11.9017472,37393,0.9143308403,4.332755768,10.57462038,0.2914072287,5.057540271,0.08402127714
2013-04-21,117.6124518,1.157171623,77800311811316,2.939898177,380316974.8,20.61867776,5369261.456,0.6635687601,12.23726222,33509,0.8934400416,4.933642993,4.660064668,0.2763473588,4.677082068,0.08171762457
2013-04-22,123.944,1.103623988,68609711089079,3.068358931,384308945.1,32.85042353,3966644.454,0.6736812667,7.172517046,41404,0.9108277144,4.196047337,6.067100969,0.2780427583,4.884383978,0.1394210698
2013-04-23,137.034,1.163930921,75407214436193,3.332271045,392009271.7,24.57363203,7700987.771,0.7004927534,7.334726846,48721,0.9355875773,4.842208036,17.95270879,0.2613312329,5.382136393,0.1363377289
2013-04-24,149.4,1.285038828,70835823913191,3.495211852,409535906.5,27.68148291,17481508.09,0.7146580141,6.176164388,49251,0.9578002639,5.232222612,13.84227376,0.2295644494,5.841135169,0.1619127888
2013-04-25,141.892,1.309342905,76683796664509,3.17782252,430194327.4,25.12683133,20634847.75,0.6854534739,7.079414609,46603,0.9262210884,5.634020151,12.94889166,0.2094409971,5.509399693,0.1412546171
2013-04-26,137.32,1.044591537,75788248978864,3.058983555,432469009.7,20.20538341,2259019.959,0.6731127686,9.969956778,42805,0.9109540205,4.968632426,1.997053462,0.2291421421,5.308883103,0.1003013375
2013-04-27,128.7499863,1.104645154,66355306416743,2.839977363,437064831.2,16.80031169,4538820.468,0.6480266532,14.95029093,39954,0.8753899659,4.206250703,3.728961449,0.217018767,4.950237218,0.06688833043
2013-04-28,135.2888556,1.067211084,79024492613125,2.969915877,439096888.1,12.21245286,2031640.089,0.6631059239,21.81223266,78887,0.9023249464,4.949376187,3.33577088,0.2236356949,5.160290053,0.04584583411
2013-04-29,143.2955766,1.153591103,77586237854406,3.10209041,445789422.8,16.42326054,6678514.61,0.6772140904,13.10659777,40203,0.9422045673,5.052230232,11.19935264,0.2189928173,5.415358707,0.07629745089
2013-04-30,139.584,1.076624118,71308707219178,2.997913965,449508650.4,12.34875505,3697411.151,0.6666369144,18.96736356,32270,0.9084839362,4.335397769,4.756717273,0.2074654655,5.23764279,0.05272214017
2013-05-01,116.75,0.9535562567,75423053313936,2.523335161,445954190,15.75630471,-3553953.579,0.6005344954,12.7884112,39946,0.7851222651,3.93557924,0.5996434104,0.202984885,4.343826069,0.07819579654
2013-05-02,106.4352085,0.952452144,67228117984871,2.31142421,443281658.9,14.52788315,-2678641.036,0.5704903484,13.84278362,38311,0.7663822833,3.034761729,0.5858382645,0.2275197969,3.8778853,0.07223980575
2013-05-03,97.95907355,0.9317136044,70706188502523,2.141455058,439748548.6,13.36450857,-3557762.635,0.536714756,16.23003799,36185,0.758088145,2.580750553,0.574760854,0.2760516431,3.588949378,0.06161415031
2013-05-04,112.8306589,1.021618762,77959535438429,2.462842009,440280871.1,7.93772679,548876.2413,0.5926108994,27.98034319,30850,0.7845448854,3.29730953,1.35527457,0.2631998551,4.059745473,0.03573937579
2013-05-05,116.8295598,1.072305595,81513692448439,2.539918901,442045988.6,10.09308366,1741067.303,0.6059886327,21.98919813,31954,0.80121383,3.718182638,2.513199644,0.2444710216,4.220846162,0.04547687433
2013-05-06,112.5799,1.061198609,82253719192436,2.436025029,444160047.4,13.91360506,2102119.521,0.5884398112,15.05696105,36066,0.7717616363,3.843028763,2.65944965,0.2275181141,4.017422349,0.06641446415
2013-05-07,110.9396161,0.9907361577,84788274414761,2.40082297,443838633.5,15.25381945,-321528.8327,0.5809634429,12.91229729,40859,0.7663071907,3.506319459,0.8643869073,0.2454189929,3.961114715,0.07744555266
2013-05-08,113.5061942,1.006670879,81943041734484,2.453912562,444077184.5,14.52257063,221083.3379,0.5926782712,15.26961273,41432,0.780799424,3.576656329,1.148674543,0.2282343368,3.995045825,0.06548954565
2013-05-09,111.644,1.005392598,81408115450874,2.411484998,444272110,8.567330012,121911.908,0.5817417494,19.52963452,43634,0.7506938049,3.47721786,1.126963075,0.1921464709,3.889796984,0.05120423524
2013-05-10,117.8826578,0.9861370318,86026533892642,2.547843589,443651250.1,10.33432832,-643210.4313,0.6071296121,15.93845975,42602,0.8110434381,3.718272567,0.7614427359,0.151052305,4.098252351,0.06274131978
2013-05-11,115.391,1.077310535,91489074578992,2.481502862,445928565.8,7.807852704,2277302.358,0.5976769973,19.50434009,41428,0.7929754069,3.932269578,4.389155161,0.1463911963,3.995924812,0.05127064004
2013-05-12,114.5,1.027314413,85330212171225,2.457557804,446648928,7.023648927,718545.3244,0.5930915997,24.34218798,34714,0.7754717869,3.57410938,2.249923921,0.1361682538,3.931283165,0.04108094148
2013-05-13,115.9283159,1.026918833,95524661885639,2.482743613,447491383.6,10.91313644,846435.4477,0.5972712068,16.81009078,37451,0.7923942503,3.683940024,2.630137744,0.1361296804,3.966495155,0.05948807852
2013-05-14,107.0620436,1.004774331,85048174325151,2.290951127,447660906.9,10.08399475,166869.9254,0.5631993181,16.68817839,41802,0.6981280882,3.226052252,1.12669518,0.1227157924,3.640778987,0.05992265763
