timestamp,1d_1w,1h,1h_24h,1m_3m,1w_1m,1y_2y,2y_3y,3m_6m,3y_5y,5y_7y,6m_12m,7y_10y,more_10y
2013-01-21T00:00:00Z,0.102057896245343,0.497345944396675,0.265497277156778,0.0243164230438521,0.084494124390943,0.00551447406133563,0.000401261106334193,0.0132760103181427,0,0,0.00709658928059616,0,0
2013-01-22T00:00:00Z,0.123447368685297,0.518862524977658,0.234533934470674,0.0326642500677786,0.0558595828856601,0.00637620620751288,0.000251031740453263,0.019078412274448,0,0,0.00892668869051803,0,0
2013-01-23T00:00:00Z,0.0696734059097978,0.585468506998445,0.240250777604977,0.0227741057542768,0.0487947122861586,0.00620139968895801,0.0000874805598755832,0.0179140746500778,0,0,0.0088355365474339,0,0
2013-01-24T00:00:00Z,0.0861640139563907,0.481706406053628,0.226861657716882,0.0566341193324135,0.102519708568064,0.00811193236247946,0.0001669845231713,0.0225341219690112,0,0,0.0153010555179596,0,0
2013-01-25T00:00:00Z,0.108122682206917,0.54580715961553,0.25223264966321,0.027567547112692,0.042089230303489,0.0058938166956785,0.0000283811397865738,0.012118746688867,0,0,0.00613978657382881,0,0
2013-01-26T00:00:00Z,0.0878691048396481,0.565693724658307,0.259946474763478,0.0159501624553583,0.0567832943977516,0.00200495869248051,0,0.00907601836685374,0,0,0.00267626182612354,0,0
2013-01-27T00:00:00Z,0.0621963327095249,0.629255735083511,0.241378704411468,0.0119138617254013,0.0316033632937083,0.00352319952203977,0,0.0132054086823585,0,0,0.00692339457198837,0,0
2013-01-28T00:00:00Z,0.0892918558261109,0.59898197826386,0.220035424405008,0.0171791167973586,0.0462408859540515,0.010704704911267,0.0000429907827761728,0.0124587288485349,0,0,0.00506431421103315,0,0
2013-01-29T00:00:00Z,0.0713711745597538,0.599897418362113,0.216036929389639,0.0203197127714139,0.0694221234399043,0.00685587279876902,0.0000341938792956061,0.00940331680629167,0,0,0.00665925799281929,0,0
2013-01-30T00:00:00Z,0.0878986590435456,0.535411506693871,0.251552083446989,0.0294377584532629,0.0586682087484043,0.00815048390088488,0.0000763766898342626,0.0186031794524882,0,0,0.0102017435707194,0,0
2013-01-31T00:00:00Z,0.0874315964256064,0.587337862326927,0.229434292396826,0.0264330158276721,0.0401092671778895,0.00602576348655139,0.0000178541140342263,0.0143814888545693,0.0000178541140342263,0,0.0088110052758907,0,0
2013-02-01T00:00:00Z,0.0929787874596213,0.542559337342045,0.276511607092002,0.0206022831756158,0.0286820885442518,0.00729867614870748,0.0000244102881227675,0.0141335568230824,0.0000325470508303566,0,0.0171767060757207,0,0
2013-02-02T00:00:00Z,0.0818952348530477,0.545316468955404,0.274421487242604,0.0213685285568387,0.0288929042169674,0.00913923586560872,0.0000349158963347038,0.0219620987945287,0,0,0.016969125618666,0,0
2013-02-03T00:00:00Z,0.0812492356610004,0.577549834902776,0.264774672862908,0.0168918918918919,0.0251238229179406,0.00784211813623578,0.0000305735599853247,0.0197887367005014,0,0,0.00674911336676043,0,0
2013-02-04T00:00:00Z,0.109729979423004,0.552194179649771,0.265065300466132,0.0185192961827573,0.0242388611262756,0.00513165077898627,0.00000839877377902826,0.0194011674295553,0,0,0.00571116616973922,0,0
2013-02-05T00:00:00Z,0.0955880363921625,0.552347546955448,0.279712902265944,0.0154098626727861,0.035183899443658,0.00447237676167462,0.0000270506658972255,0.0120285294356329,0,0,0.00522979540679693,0,0
2013-02-06T00:00:00Z,0.097152600170503,0.498118783745382,0.307200909349247,0.0237112816140949,0.0531855640807047,0.00422847399829497,0.000181869849389031,0.0129923273657289,0,0,0.0032281898266553,0,0
2013-02-07T00:00:00Z,0.0671726725430327,0.553793866706435,0.288501840615998,0.0189085029394912,0.0487429652362974,0.00353994803890018,0.0000470946524022197,0.0107611280739072,0.0000470946524022197,0,0.00848488654113326,0,0
2013-02-08T00:00:00Z,0.0836682470407234,0.534954001695501,0.312812019215674,0.0121981851863481,0.0347342145750259,0.00323401048698546,0.000149141260322145,0.0084618041382775,0,0,0.00978837640114289,0,0
2013-02-09T00:00:00Z,0.0700161100491649,0.523927179238905,0.31158337576481,0.0193320589978381,0.0434637440422033,0.00741229205098455,0.0000417358786654535,0.0144656555454462,0.00000834717573309071,0,0.00974950125624995,0,0
2013-02-10T00:00:00Z,0.0892434582804623,0.548295551973662,0.29290270585411,0.0166329435165815,0.0295534826297198,0.00528996193285092,0.000017147364450084,0.0103741554923008,0,0,0.00769059295586268,0,0
2013-02-11T00:00:00Z,0.0930030000967773,0.563848833833349,0.281089712571373,0.011653601729088,0.0303154940481951,0.00631471982967192,0.0000241943288493177,0.00943578825123391,0,0,0.00431465531146166,0,0
2013-02-12T00:00:00Z,0.0917471050095578,0.557481160839824,0.277666313843821,0.0143604164362786,0.0275991721828149,0.0058294759790834,0.00000789901894184742,0.0143683154552205,0,0,0.0109401412344587,0,0
2013-02-13T00:00:00Z,0.0820124645183488,0.569630052469836,0.268511060891596,0.0164368993533151,0.0361893293088213,0.00451975633977933,0.0000312785905867082,0.0121595520905828,0,0,0.0105096064371339,0,0
2013-02-14T00:00:00Z,0.0834901640508487,0.549801150486471,0.246315957673461,0.0230807471060294,0.0658245153043108,0.00877956111071657,0.000221930260634898,0.015224415879554,0,0,0.00726155812797387,0,0
2013-02-15T00:00:00Z,0.0716712677850924,0.571891794762893,0.241403531698711,0.0304408906022837,0.0432396229805446,0.00904977375565611,0.0000408383292222749,0.0139095349331068,0.0000163353316889099,0,0.0183364098208014,0,0
2013-02-16T00:00:00Z,0.0816572918095761,0.603045685279188,0.240938400329263,0.0134083321900581,0.0272831206841359,0.00770110211734577,0.0000823158183564275,0.0168015731467508,0,0,0.00908217862532583,0,0
2013-02-17T00:00:00Z,0.0863132047196468,0.574979010751912,0.238826046528424,0.0203392584701772,0.0401910247266884,0.00917207572379052,0.000018055267172816,0.0190302516001481,0.000036110534345632,0,0.0110949616776954,0,0
2013-02-18T00:00:00Z,0.0837928964020138,0.55632534294028,0.259470694194264,0.022677936353979,0.0318414853817376,0.0111680753775807,0.0000923744861669207,0.0222807260634613,0,0,0.0123504688005173,0,0
2013-02-19T00:00:00Z,0.0881067556296914,0.540325271059216,0.269082568807339,0.0223686405337781,0.0297414512093411,0.00874061718098415,0.000166805671392827,0.0252210175145955,0.00000834028356964137,0,0.0162385321100917,0,0
2013-02-20T00:00:00Z,0.0780447548943758,0.555545731190639,0.263157894736842,0.021006948282087,0.0254279124943817,0.0151344341534222,0.0000515779158101049,0.0200859140711923,0.00000736827368715784,0,0.0215374639875624,0,0
2013-02-21T00:00:00Z,0.0703581949366008,0.594970755240576,0.265977884984844,0.0141655637621142,0.0261025487768433,0.00884600606241728,0.0000768475430132775,0.00975109934679588,0,0,0.00975109934679588,0,0
2013-02-22T00:00:00Z,0.0711224782339716,0.574615605148401,0.279782113379506,0.0157756552442171,0.0289182623391125,0.0110980338901212,0.0000452673034267349,0.00995126220331055,0.000015089101142245,0,0.00867623315679085,0,0
2013-02-23T00:00:00Z,0.0668368939654689,0.578311227797744,0.271141670201951,0.0190665247216463,0.0287038445221762,0.00949324026862828,0.000176097205657523,0.0163370180339547,0,0,0.00993348328277209,0,0
2013-02-24T00:00:00Z,0.0687711580430636,0.599084082277937,0.239238396370698,0.0333717113742203,0.0286116886910797,0.00428745725430894,0.0000859209870602993,0.0224425618201502,0,0,0.00410702318148231,0,0
2013-02-25T00:00:00Z,0.0722053403111899,0.610006752764413,0.229861286964351,0.0328986241242509,0.0287766241805239,0.00545848456711967,0.0000140682591936074,0.0122393854984384,0,0,0.00853943333051968,0,0
2013-02-26T00:00:00Z,0.0667669350319974,0.561672417352325,0.266367336105459,0.0362072016278864,0.03713615854198,0.00599398389808016,0.0000442360435282668,0.0148780559733404,0,0,0.0109336754254033,0,0
2013-02-27T00:00:00Z,0.0619255883657272,0.577179514626948,0.275534078571101,0.0330463505268148,0.0301179025277935,0.00481702934564862,0.0000382303916321319,0.0112244429831939,0,0,0.0061168626611411,0,0
2013-02-28T00:00:00Z,0.065826506415702,0.570757400033981,0.26672625599279,0.0326805593517075,0.0273470684267679,0.00944810927008,0.000369355327211884,0.0162294730776902,0.0000221613196327131,0,0.0105931107844368,0,0
2013-03-01T00:00:00Z,0.065770502621782,0.532677230307943,0.29340286495133,0.0357724393690508,0.0416400662797954,0.00598957025730046,0.0000717313803269516,0.016684719064049,0,0,0.00799087576842241,0,0
2013-03-02T00:00:00Z,0.0684748266382176,0.564859874440934,0.281900619588856,0.0316195478232325,0.0278691887899553,0.00631898567970128,0.000114890648721842,0.0115711296212712,0,0,0.00727093676911083,0,0
2013-03-03T00:00:00Z,0.0751452933440801,0.597251092351419,0.230458575488907,0.0297458957281636,0.0302040470029271,0.00617655792644127,0.000033937131463963,0.0177660883213846,0,0,0.0132185127052136,0,0
2013-03-04T00:00:00Z,0.0692824704813806,0.602652134423252,0.244541326067212,0.0317311534968211,0.0234623069936421,0.00486103542234332,0.0000944595821980018,0.0129482288828338,0,0,0.0104268846503179,0,0
2013-03-05T00:00:00Z,0.0746762928666719,0.496170446519658,0.276622459389469,0.0275680765910696,0.0401946166522797,0.0154594679431845,0.000125559130503021,0.0359334536608334,0,0,0.0332496272463313,0,0
2013-03-06T00:00:00Z,0.0739029861698336,0.471176088278253,0.293172971424179,0.0412668684002712,0.0478220458023803,0.019826266833458,0.000852592369997135,0.0311056445807971,0.0000838615445898821,0,0.0207906745962416,0,0
2013-03-07T00:00:00Z,0.0688659713014911,0.50310563062916,0.295110019659197,0.0385281074267352,0.0419962249116642,0.0137614379298408,0.0000914381257796733,0.0210960818763103,0,0,0.017445088139822,0,0
2013-03-08T00:00:00Z,0.0671271813855103,0.576497223691169,0.277333421470122,0.0202439185616076,0.0280688127974617,0.00786620835536753,0.0000743654151242729,0.0135592940243258,0,0,0.00922957429931253,0,0
2013-03-09T00:00:00Z,0.0958821592360269,0.542997582465243,0.249833342703623,0.0377810082967223,0.0360702611098171,0.00726866762511345,0.000208823600279502,0.0176295308697503,0.000152601861742713,0,0.0121760222316818,0,0
2013-03-10T00:00:00Z,0.057280118255728,0.607589774957311,0.261131075260596,0.0197199072304203,0.0228865611540128,0.00751841374213115,0.0000318576853480134,0.0135076585875577,0,0,0.0103346331268955,0,0
2013-03-11T00:00:00Z,0.0636684884674644,0.581363974336371,0.26128916041301,0.0300175536766904,0.027434327019631,0.0105858635412435,0.0000843189710019393,0.0147021623983382,0,0,0.0108541511762496,0,0
2013-03-12T00:00:00Z,0.111053225666406,0.462976469566727,0.311843361986628,0.0299817660849179,0.05149778588174,0.00981158287748546,0.000243118867760702,0.0113831727012243,0,0,0.0112095163671095,0,0
2013-03-13T00:00:00Z,0.084859624581151,0.536435798171704,0.287468687985946,0.0183236279644751,0.0394450047171346,0.0113211230033508,0.000333452617196395,0.0138586160903087,0,0,0.00795406486873353,0,0
2013-03-14T00:00:00Z,0.0638227487787052,0.529699580720852,0.304827480093857,0.0292495287917837,0.0442127937838981,0.00720083086509982,0.00046928491749048,0.012947647805516,0.00000769319536869639,0,0.00756241104742855,0,0
2013-03-15T00:00:00Z,0.0736547447615129,0.558313985952332,0.293796103094601,0.0198739236488671,0.0343256825462133,0.00791283392599994,0.00010285949393129,0.0077952802186499,0,0,0.00422458635789226,0,0
2013-03-16T00:00:00Z,0.147964645835927,0.395057886219345,0.347802813394747,0.0226191958172538,0.0412672725009336,0.0109548114029628,0.000236524337109424,0.0196190713307606,0,0,0.014477779160961,0,0
2013-03-17T00:00:00Z,0.147978128179044,0.435694303153611,0.297418616480163,0.0184766022380468,0.0551500508646999,0.0147889114954222,0.000254323499491353,0.0165437436419125,0,0,0.0136953204476094,0,0
2013-03-18T00:00:00Z,0.123001242858784,0.454437214743021,0.286473727636375,0.0413276656187661,0.0495576884915454,0.00842846251057474,0.000187995446332522,0.0300583830302777,0,0,0.00652761966432369,0,0
2013-03-19T00:00:00Z,0.111683316917593,0.419182965151728,0.306270812813658,0.0469865390929131,0.0641339524412551,0.0186482810374748,0.00075981426762347,0.0183012053843628,0,0,0.0140331128933915,0,0
2013-03-20T00:00:00Z,0.109392147151084,0.458157309481494,0.285377152346823,0.0344472608260739,0.0614359661645738,0.0186852353620993,0.000281638162942245,0.0193941865998504,0.00000971166079111189,0,0.0128193922442677,0,0
2013-03-21T00:00:00Z,0.0960138991549253,0.479985674116634,0.245003086161044,0.0569301460782894,0.0489518482675587,0.0152784022067957,0.000594371756673347,0.0310749746629988,0,0,0.0261675975950804,0,0
2013-03-22T00:00:00Z,0.108211873444721,0.488290081763242,0.26838250977604,0.0406967650195521,0.0460007109847138,0.0150586562388909,0.000405261286882332,0.0179381443298969,0,0,0.0150159971560611,0,0
2013-03-23T00:00:00Z,0.116244306353405,0.484409973860097,0.265593939299075,0.0287695462300625,0.0569208133110022,0.0205362593328846,0.000547842284032745,0.0162787421541159,0,0,0.0106985771753252,0,0
2013-03-24T00:00:00Z,0.0964510489510489,0.52756993006993,0.254265734265734,0.0293181818181818,0.0473426573426573,0.0162762237762238,0.00020979020979021,0.0153933566433566,0,0,0.0131730769230769,0,0
2013-03-25T00:00:00Z,0.125741420548629,0.434303787487187,0.277144534295902,0.0351501239716486,0.0587178790772654,0.0214738170125899,0.00033292739554403,0.0253024820613463,0,0,0.0218330281498874,0,0
2013-03-26T00:00:00Z,0.121014810270791,0.424607834545614,0.306870563491368,0.0387783717465603,0.0552624660415389,0.0152834983787573,0.000341775479800193,0.0184909298045745,0,0,0.0193497502409955,0,0
2013-03-27T00:00:00Z,0.118173871310548,0.423442802783586,0.311148058002811,0.0263960782969387,0.0549432655719722,0.0259590003770868,0.00305097528367214,0.0171146001165541,0,0,0.0197713482568304,0,0
2013-03-28T00:00:00Z,0.129876042195081,0.391143455470142,0.29585333177248,0.0320430275360622,0.100961225790507,0.015439445376621,0.000390213446755375,0.0171043560827773,0.000169092493593996,0,0.0170198098359803,0,0
2013-03-29T00:00:00Z,0.0948663094247212,0.450489430637051,0.314597621291437,0.0243167575822195,0.0716914420146795,0.0186141855777895,0.000220123406684873,0.0130629484154554,0,0,0.0121411816499625,0,0
2013-03-30T00:00:00Z,0.0836400305733793,0.409407094822437,0.251388969176125,0.161647108696071,0.0576719270863441,0.0136809449486483,0.000475300434835668,0.0101097687085316,0,0,0.0119788555536287,0,0
2013-03-31T00:00:00Z,0.10299689975887,0.374381422078086,0.254623056047991,0.154297908807541,0.0731455264948791,0.0116112011964074,0.000478899036320711,0.0156356334489973,0,0,0.0128294531309075,0,0
2013-04-01T00:00:00Z,0.128855018702758,0.415907432988251,0.26124105604619,0.04096757671235,0.0595384066181378,0.0373434323053283,0.000613077961787394,0.0250275497058778,0,0,0.0305064489593196,0,0
2013-04-02T00:00:00Z,0.111822086683049,0.425518879805041,0.29440515169874,0.0320143223759896,0.0805701721544148,0.0194482073204768,0.000585420311361919,0.0181888729297564,0,0,0.0174468867211698,0,0
2013-04-03T00:00:00Z,0.113259445572787,0.409182616648957,0.296481364412821,0.0341439466286468,0.0544877399222564,0.0340699691984882,0.0012845171963899,0.0271093655426581,0.0000269008836940293,0,0.0299541339933017,0,0
2013-04-04T00:00:00Z,0.129491380448934,0.387920678746407,0.298681123780653,0.0468807979924402,0.0677677218095711,0.0222076868407977,0.000666670859565154,0.0261636865640664,0,0,0.0202202529575658,0,0
2013-04-05T00:00:00Z,0.118087413313103,0.434003449583831,0.303141125194129,0.0288777401647498,0.0501549449998926,0.0185504591095493,0.00047950646618048,0.0305309639511333,0.0000644113163526019,0,0.0161099859010785,0,0
2013-04-06T00:00:00Z,0.126152516742277,0.437243465111255,0.304143443508317,0.0218103262043638,0.0453229639230935,0.0216634262259667,0.000466623460790668,0.0216375027003672,0.0000345647007993087,0,0.0215251674227695,0,0
2013-04-07T00:00:00Z,0.113581625650893,0.477704820979266,0.266095719917655,0.0212860429757404,0.0454582150401636,0.0222480860053013,0.000706395231495809,0.022813202190498,0,0,0.030105892008988,0,0
2013-04-08T00:00:00Z,0.129514494772497,0.40488584541842,0.305775913896506,0.0306904995820931,0.0541372787659281,0.0320541959323724,0.00104843321553734,0.0186665102570494,0.000219951024238603,0,0.0230068771353579,0,0
2013-04-09T00:00:00Z,0.129723783587996,0.399997316984828,0.2917510698523,0.0374683068832754,0.0609916424077378,0.0309150423245643,0.00130796989656977,0.0223293937727218,0,0,0.0255154742900071,0,0
2013-04-10T00:00:00Z,0.148084102967184,0.297897425820397,0.312497543721753,0.0466299862448418,0.0805331761315255,0.0506910329468789,0.00139516604440951,0.0297307919041069,0.0000131001506517325,0,0.0325276740682518,0,0
2013-04-11T00:00:00Z,0.133070288126262,0.323288676821435,0.336722334373279,0.0587508411329296,0.0741359270814217,0.0239860524866948,0.000991007524316388,0.0241818070593993,0.0000183519911910442,0,0.0248547134030709,0,0
2013-04-12T00:00:00Z,0.144019644880997,0.397196826596147,0.316486588590858,0.0283415187004156,0.0563279183981866,0.0209369097091046,0.000513789195315451,0.0192368719304873,0.000022667170381564,0,0.0169172648281073,0,0
2013-04-13T00:00:00Z,0.134923549591996,0.471484490464973,0.291908886520185,0.0180937110918032,0.0456552700172876,0.0151109359464713,0.000349334026029864,0.0129970172248547,0,0,0.00947680511639989,0,0
2013-04-14T00:00:00Z,0.110464078898279,0.507583253580756,0.25083131924281,0.0171292316177067,0.0703661048841019,0.0112978312705802,0.000267644244026667,0.0164236240652728,0,0,0.0156369121964671,0,0
2013-04-15T00:00:00Z,0.15190148739313,0.453780387826465,0.301218022720808,0.018797369874015,0.0439692817346785,0.0112098244909569,0.000301159463936154,0.0082065953922602,0.0000250966219946795,0,0.0105907744817548,0,0
2013-04-16T00:00:00Z,0.119700063602584,0.491855521708566,0.290282194623908,0.01661031700867,0.0505272319485823,0.0104107387942289,0.000448565594349413,0.00749171492652228,0.0000937301241924146,0,0.0125799216683962,0,0
2013-04-17T00:00:00Z,0.139164482715587,0.450424310495445,0.298858105578435,0.0220111069512043,0.0482965181579933,0.00921939348558592,0.0003431923124922,0.0124719206289779,0,0,0.0192109696742793,0,0
2013-04-18T00:00:00Z,0.131341160442379,0.459658999839718,0.313832344927072,0.0192739221029011,0.0466921782336913,0.00459809264305177,0.000190334989581664,0.0108891649302773,0,0,0.0135238018913287,0,0
2013-04-19T00:00:00Z,0.139219078307483,0.443101412905477,0.280554173750993,0.0160149086400321,0.0881673806677705,0.0107657012183804,0.000363806454965958,0.00944411858605508,0.00000742462152991751,0,0.0123619948473127,0,0
2013-04-20T00:00:00Z,0.121016967144955,0.491896817112224,0.25011942463863,0.0193467914580421,0.0724509474354665,0.00736894251694061,0.00020346419914722,0.0177544629429769,0.00000884626952813998,0,0.0198333362820898,0,0
2013-04-21T00:00:00Z,0.128378310969222,0.469267222028234,0.251429141517434,0.0228862173891355,0.0812889709183419,0.0107347732827855,0.000129695216241832,0.0177283384047488,0,0,0.0181573302738564,0,0
2013-04-22T00:00:00Z,0.151250732948391,0.452519851720814,0.287594041005357,0.0130688424881486,0.0710885401655718,0.00834815793919758,0.000228580515001839,0.00663877321831427,0,0,0.00926247999920494,0,0
2013-04-23T00:00:00Z,0.120784032858051,0.493433505565259,0.277451747045626,0.0157055053313942,0.0645467766807229,0.00475038551205502,0.000197323705885362,0.00786371509380184,0,0,0.0152670082072045,0,0
2013-04-24T00:00:00Z,0.11113761778905,0.44462580592508,0.268260834081449,0.0401345981203975,0.103440915568558,0.00789131704009693,0.000345284357363032,0.0178355065321523,0,0,0.00632812058585339,0,0
2013-04-25T00:00:00Z,0.109318000455996,0.461076436388509,0.297216997264022,0.031905494756042,0.0780110009119927,0.00510145918832649,0.000128248974008208,0.00881355449156407,0,0,0.00842880756953944,0,0
2013-04-26T00:00:00Z,0.115177183208085,0.465267880279865,0.295478103135527,0.0219373542368489,0.0706384426017103,0.00466442083441306,0.000153861103912931,0.0117582275200829,0,0,0.0149245270795543,0,0
2013-04-27T00:00:00Z,0.143506611854762,0.451023673072639,0.290435592636844,0.0239363317875296,0.0649440068042365,0.00474879002045321,0.000465766185374942,0.0154512869322209,0.000081002814847816,0,0.00540693789109172,0,0
2013-04-28T00:00:00Z,0.175379077124468,0.447201919930184,0.269968364786735,0.0142685720519254,0.0664448565506709,0.00556343405694338,0.000185447801898113,0.00891240318533871,0,0,0.0120759245118359,0,0
2013-04-29T00:00:00Z,0.129353148649111,0.491550525630928,0.255573057562579,0.0261959387734137,0.0712683628394343,0.00815840838270041,0.0000684861144402972,0.00965654213608191,0.0000171215286100743,0,0.00815840838270041,0,0
2013-04-30T00:00:00Z,0.111920796456684,0.375072042696647,0.243579318022122,0.120668556224884,0.0806404497043289,0.00351331506935837,0.0000631607203480156,0.0570104452041276,0.0000157901800870039,0,0.00751612572141385,0,0
2013-05-01T00:00:00Z,0.129011840361878,0.469234469546724,0.282641168676631,0.0196973660891361,0.0781565155747597,0.00471757825356772,0.000421965854523052,0.00674301435527837,0,0,0.00937608128750222,0,0
2013-05-02T00:00:00Z,0.116381015161503,0.468721160184575,0.307457152274225,0.0168424522083059,0.0663480553724456,0.00524884640738299,0.000181278839815425,0.00721819380355966,0,0,0.0116018457481872,0,0
2013-05-03T00:00:00Z,0.128344138746687,0.431830934848106,0.301112770531005,0.017455562557732,0.0848865215777342,0.00386750347471015,0.000379844091266176,0.0171188825677461,0,0,0.0150038416050139,0,0
2013-05-04T00:00:00Z,0.117669746165575,0.506511794779801,0.263575208538882,0.0163512422638802,0.0806170957036506,0.00287918198941609,0.000170418871647681,0.00561485335007624,0,0,0.00661045833707059,0,0
2013-05-05T00:00:00Z,0.160067018455985,0.460086882173609,0.262995621345724,0.018628712572006,0.0743680315055834,0.00374819715171562,0.000250455570045514,0.0082391246146007,0.0000345455958683467,0,0.0115814110148632,0,0
2013-05-06T00:00:00Z,0.140386017482153,0.472530906235729,0.260918333827406,0.0139168195620648,0.0680778444553051,0.00361340565485967,0.00020831163420477,0.0119058110933957,0.0000160239718619054,0,0.0284265260830202,0,0
2013-05-07T00:00:00Z,0.113621661223822,0.497049952066592,0.286797658667373,0.0155023654941817,0.0668183908404324,0.00451275496286135,0.000171469100488687,0.00688214616961412,0,0,0.00864360147463426,0,0
2013-05-08T00:00:00Z,0.126660436844449,0.456162720627407,0.307825995825437,0.0161131149402199,0.0779018890334751,0.0044365649808302,0.000209601495157332,0.00410469594683109,0.000017466791263111,0,0.00656751351492974,0,0
2013-05-09T00:00:00Z,0.0898237397286052,0.55461001805117,0.271562088360131,0.0146082059645528,0.0493863298973383,0.00340811675413469,0.0000836347669726305,0.00398659055902872,0.0000209086917431576,0,0.0125103672263226,0,0
2013-05-10T00:00:00Z,0.0943630078250616,0.544974005788402,0.268484028298853,0.0171173223282238,0.0615955622253189,0.00393262943509487,0.000133990781434237,0.00430110408403902,0.0000200986172151356,0,0.00507825061635759,0,0
2013-05-11T00:00:00Z,0.0988244523713211,0.584108655413771,0.237836943331004,0.0164135377977176,0.0491915811667218,0.00334644945390358,0.00115225732112431,0.00511773863371701,0,0,0.00400838451071967,0,0
2013-05-12T00:00:00Z,0.0772608047057825,0.578883366444434,0.257100033228933,0.0188203021711926,0.0509180376547443,0.00206443585048394,0.0001979596021012,0.00560649873093755,0,0,0.00914856161139116,0,0
2013-05-13T00:00:00Z,0.100885087393083,0.514362216437337,0.270643361844552,0.0236444775009297,0.0652212718482707,0.00441799925622908,0.0000148754183711417,0.00969877277798438,0,0,0.0111119375232428,0,0
