timestamp,price,score
2013-04-13T00:00:00Z,92.8058935256,0.727721796140338
2013-04-14T00:00:00Z,91.11,0.674140831836117
2013-04-15T00:00:00Z,74,0.659090618853501
2013-04-16T00:00:00Z,67.9798189258,0.688174730288266
2013-04-17T00:00:00Z,89.88799999999999,0.65539806532655
2013-04-18T00:00:00Z,109.05463468,0.580821033060992
2013-04-19T00:00:00Z,117.86900352799998,0.526741902827286
2013-04-20T00:00:00Z,126.363163676,0.436226976873353
2013-04-21T00:00:00Z,117.612451752,0.294267450324204
2013-04-22T00:00:00Z,123.944,0.229925776135975
2013-04-23T00:00:00Z,137.034,0.0975510198294173
2013-04-24T00:00:00Z,149.4,0.00531177165259683
2013-04-25T00:00:00Z,141.892,0.0406613208709973
2013-04-26T00:00:00Z,137.32,0
2013-04-27T00:00:00Z,128.749986266,0
2013-04-28T00:00:00Z,135.288855642,0
2013-04-29T00:00:00Z,143.29557655399998,0
2013-04-30T00:00:00Z,139.584,0
2013-05-01T00:00:00Z,116.75,0.000772432939218359
2013-05-02T00:00:00Z,106.435208518,0
2013-05-03T00:00:00Z,97.959073549,0
2013-05-04T00:00:00Z,112.830658892,0
2013-05-05T00:00:00Z,116.829559784,0
2013-05-06T00:00:00Z,112.5799,0
2013-05-07T00:00:00Z,110.939616114,0
2013-05-08T00:00:00Z,113.50619419,0
2013-05-09T00:00:00Z,111.644,0
2013-05-10T00:00:00Z,117.882657834,0
2013-05-11T00:00:00Z,115.39099999999999,0
2013-05-12T00:00:00Z,114.5,0
2013-05-13T00:00:00Z,115.928315862,0
2013-05-14T00:00:00Z,107.06204360199999,0
2013-05-15T00:00:00Z,108.59263393400002,0
2013-05-16T00:00:00Z,113.320324916,0
2013-05-17T00:00:00Z,117.45716305199998,0
2013-05-18T00:00:00Z,118.4838,0
2013-05-19T00:00:00Z,116.38,0
2013-05-20T00:00:00Z,117.599041804,0
2013-05-21T00:00:00Z,117.348,0
2013-05-22T00:00:00Z,119.07552183600001,0
2013-05-23T00:00:00Z,123.83527744400001,0
2013-05-24T00:00:00Z,128.66391794400002,0
2013-05-25T00:00:00Z,128.88057261,0
2013-05-26T00:00:00Z,130.002080756,0
2013-05-27T00:00:00Z,126.247715494,0
2013-05-28T00:00:00Z,125.8736908,0.00100636878375643
2013-05-29T00:00:00Z,130.25148722199998,0
2013-05-30T00:00:00Z,126.96199999999999,0
2013-05-31T00:00:00Z,127.88138951199998,0
2013-06-01T00:00:00Z,128.737533108,0
2013-06-02T00:00:00Z,122.34617757000001,0
2013-06-03T00:00:00Z,123.15253922,0.00409834709291224
2013-06-04T00:00:00Z,120.321727896,0.00603966586476201
2013-06-05T00:00:00Z,121.19039534999999,0.00424182746733009
2013-06-06T00:00:00Z,118.81145690400001,0.0115126117829981
2013-06-07T00:00:00Z,110.31002074400001,0.0152513394682781
2013-06-08T00:00:00Z,109.12055701599999,0.0126281468960287
2013-06-09T00:00:00Z,99.6530898088,0.0155420852838229
2013-06-10T00:00:00Z,104.314550266,0.0162673077453883
2013-06-11T00:00:00Z,107.362,0.0214467791333378
2013-06-12T00:00:00Z,106.01216110199998,0.0246598314790334
2013-06-13T00:00:00Z,102.075927028,0.0238692420244201
2013-06-14T00:00:00Z,99.22391874860003,0.0185515641015879
2013-06-15T00:00:00Z,99.701081323,0.0141454379309514
2013-06-16T00:00:00Z,98.9963649952,0.0125309356080474
2013-06-17T00:00:00Z,100,0.0138535286876794
2013-06-18T00:00:00Z,104.21250556,0.0189257639812064
2013-06-19T00:00:00Z,105.2384867,0.0177978650631726
2013-06-20T00:00:00Z,102.995886484,0.0195214168427473
2013-06-21T00:00:00Z,101.578550412,0.0206215707139439
2013-06-22T00:00:00Z,100,0.0155357592229162
2013-06-23T00:00:00Z,100.41,0.00689369047731037
2013-06-24T00:00:00Z,99.1983071558,0.0029869388226314
2013-06-25T00:00:00Z,97.8348793632,0.0138901129900064
2013-06-26T00:00:00Z,98.5186222374,0.0175877483985247
2013-06-27T00:00:00Z,96.83983022980001,0.0186930986683329
2013-06-28T00:00:00Z,89.8270149586,0.0186113837932145
2013-06-29T00:00:00Z,88.98,0.0155464852052358
2013-06-30T00:00:00Z,89.48303703719998,0.016674401895883
2013-07-01T00:00:00Z,83.866379937,0.0277900637805633
2013-07-02T00:00:00Z,87.92027565880001,0.0325819789020105
2013-07-03T00:00:00Z,77.8700280454,0.0373276675585333
2013-07-04T00:00:00Z,79.2388480802,0.0422046470489967
2013-07-05T00:00:00Z,67.0842065048,0.0543246526513265
2013-07-06T00:00:00Z,66.1934263416,0.0520549356450894
2013-07-07T00:00:00Z,73.7175890654,0.0483465853437443
2013-07-08T00:00:00Z,74.14869562359999,0.0565626692282885
2013-07-09T00:00:00Z,75.0001833866,0.0563650167511976
2013-07-10T00:00:00Z,86.0265657156,0.0649934275164901
2013-07-11T00:00:00Z,87.6346673952,0.0700857491237247
2013-07-12T00:00:00Z,90.17199152959999,0.0772953043661415
2013-07-13T00:00:00Z,91.6386140104,0.0799533104894995
2013-07-14T00:00:00Z,90.042,0.0727134136990727
2013-07-15T00:00:00Z,93.77187021220001,0.0758083708705387
2013-07-16T00:00:00Z,91.5859280438,0.0812128403518568
2013-07-17T00:00:00Z,91.072269566,0.0824051758457479
2013-07-18T00:00:00Z,85.16284213280001,0.0891233988389897
2013-07-19T00:00:00Z,86.4897668956,0.09527040391499
2013-07-20T00:00:00Z,84.936084413,0.0890091041694069
2013-07-21T00:00:00Z,85.85354587460002,0.0805522006750473
2013-07-22T00:00:00Z,85.60135641320001,0.0829559589811185
2013-07-23T00:00:00Z,86.88681211480001,0.0857121501367697
2013-07-24T00:00:00Z,88.331511862,0.081723923492531
2013-07-25T00:00:00Z,90.12030622519998,0.0716031380795341
2013-07-26T00:00:00Z,89.98675950980001,0.0654008538880418
2013-07-27T00:00:00Z,88.16,0.0554062008714795
2013-07-28T00:00:00Z,92.51399999999998,0.0462284198329667
2013-07-29T00:00:00Z,93.39,0.0463557268770962
2013-07-30T00:00:00Z,96.7757675278,0.0593618185754681
2013-07-31T00:00:00Z,98.232,0.0541105052442774
2013-08-01T00:00:00Z,96.578561074,0.0541219651429848
2013-08-02T00:00:00Z,95.83013763459999,0.0442379430943359
2013-08-03T00:00:00Z,95.55000000000001,0.0465333370486231
2013-08-04T00:00:00Z,96.38,0.0111630559110504
2013-08-05T00:00:00Z,97.80096671999999,0.00504740138702892
2013-08-06T00:00:00Z,97.688,0.00197951471188629
2013-08-07T00:00:00Z,97.06288436099999,0
2013-08-08T00:00:00Z,94.2685705668,0
2013-08-09T00:00:00Z,92.292406246,0
2013-08-10T00:00:00Z,93.51,0
2013-08-11T00:00:00Z,94.144,0
2013-08-12T00:00:00Z,95.3870275228,0.0041016165672097
2013-08-13T00:00:00Z,97.82929394779998,0.0523592046495268
2013-08-14T00:00:00Z,99.1806789844,0.0699441553805598
2013-08-15T00:00:00Z,98.10729879179999,0.0725625908893543
2013-08-16T00:00:00Z,98.25,0.0816744831263456
2013-08-17T00:00:00Z,99.76486319799999,0.0549151594018969
2013-08-18T00:00:00Z,99.3,0.0226627557495446
2013-08-19T00:00:00Z,102.85,0.0646581246149365
2013-08-20T00:00:00Z,104.803518056,0.145181399401736
2013-08-21T00:00:00Z,110.43000000000002,0.197921034828969
2013-08-22T00:00:00Z,109.543050212,0.236524652285774
2013-08-23T00:00:00Z,107.70232008800001,0.301599156956369
2013-08-24T00:00:00Z,109.050068334,0.322176464083643
2013-08-25T00:00:00Z,113.173148148,0.301679263466642
2013-08-26T00:00:00Z,111.826038408,0.325940389525674
2013-08-27T00:00:00Z,117.70984706999998,0.373209931968041
2013-08-28T00:00:00Z,117.94199999999998,0.353097355536443
2013-08-29T00:00:00Z,118.54657146,0.356306150370779
2013-08-30T00:00:00Z,124.85496511599999,0.372269499583851
2013-08-31T00:00:00Z,128.36893722000002,0.326098070266876
2013-09-01T00:00:00Z,130.66799999999998,0.3375845727497
