timestamp,ma128,ma14,ma200,ma25,ma40,ma60,ma9,ma90
2012-12-31T00:00:00Z,13245784779648238,13755943987004302,11409013463721110,14107671409890266,14325919518220612,14327420901922136,13356568085632968,13972363226595968
2013-01-01T00:00:00Z,13263870417505932,13636131216592902,11439002187447056,14028769022126592,14284136946402730,14304176554946988,13170192664993014,13968784520973826
2013-01-02T00:00:00Z,13281956055363626,13516318446181502,11468990911173004,13949866634362918,14242354374584846,14280932207971840,12983817244353058,13965205815351686
2013-01-03T00:00:00Z,13300041693221318,13396505675770102,11498979634898950,13870964246599248,14200571802766964,14257687860996694,12797441823713102,13961627109729542
2013-01-04T00:00:00Z,13318127331079014,13276692905358702,11528968358624898,13803869095168862,14158789230949082,14234443514021546,12797441823713102,13958048404107404
2013-01-05T00:00:00Z,13336212968936706,13156880134947302,11558957082350842,13736773943738478,14109475238596786,14211199167046398,12797441823713102,13954469698485260
2013-01-06T00:00:00Z,13354298606794400,13037067364535902,11585866556938890,13669678792308094,14060161246244490,14187954820071252,12797441823713102,13950890992863118
2013-01-07T00:00:00Z,13372384244652094,12917254594124500,11612776031526940,13602583640877708,14010847253892194,14164710473096102,12797441823713102,13947312287240978
2013-01-08T00:00:00Z,13399526658825334,12880246635740944,11645481842956938,13581859184182918,13990514945749644,14160787248927452,12926249309089748,13956614330156502
2013-01-09T00:00:00Z,13426669072998574,12963051447768786,11678187654386936,13561134727488126,13970182637607092,14156864024758802,13055056794466392,13965916373072026
2013-01-10T00:00:00Z,13453811487171814,13045856259796628,11710893465816934,13540410270793332,13949850329464540,14152940800590150,13183864279843036,13975218415987550
2013-01-11T00:00:00Z,13480953901345054,13128661071824470,11743599277246932,13519685814098540,13929518021321990,14144406875518058,13312671765219680,13984520458903074
2013-01-12T00:00:00Z,13499593443066190,13211465883852314,11776305088676930,13498961357403746,13909185713179438,14135872950445964,13441479250596324,13993822501818598
2013-01-13T00:00:00Z,13518232984787326,13294270695880156,11809010900106928,13478236900708954,13888853405036888,14127339025373874,13570286735972968,14003124544734122
2013-01-14T00:00:00Z,13536872526508462,13377075507907998,11841716711536926,13457512444014160,13868521096894336,14118805100301782,13699094221349610,14011582187292832
2013-01-15T00:00:00Z,13555512068229598,13459880319935840,11874422522966924,13436787987319368,13848188788751786,14110271175229690,13827901706726254,14020039829851540
2013-01-16T00:00:00Z,13574151609950734,13542685131963682,11907128334396922,13416063530624576,13827856480609236,14101737250157598,13956709192102898,14028497472410248
2013-01-17T00:00:00Z,13592791151671868,13625489943991524,11939834145826920,13395339073929782,13807524172466684,14093203325085504,13956709192102898,14036955114968954
2013-01-18T00:00:00Z,13611430693393004,13708294756019366,11972539957256920,13374614617234990,13787191864324132,14084669400013412,13956709192102898,14045412757527662
2013-01-19T00:00:00Z,13630070235114140,13791099568047212,12005245768686918,13353890160540198,13774239078889888,14076135474941320,13956709192102898,14053870400086372
2013-01-20T00:00:00Z,13648709776835278,13873904380075056,12037417114898834,13400260855275792,13761286293455644,14067601549869228,13956709192102898,14062328042645084
2013-01-21T00:00:00Z,13667349318556414,13956709192102900,12069588461110750,13446631550011384,13748333508021398,14059067624797138,13956709192102898,14070785685203792
2013-01-22T00:00:00Z,13685988860277550,13956709192102900,12101759807322670,13493002244746978,13735380722587154,14050533699725044,13956709192102898,14079243327762500
2013-01-23T00:00:00Z,13695207181438774,13870572318412266,12127901572376244,13491136290215814,13692280031361186,14021901170791802,13822718499695242,14074301901080446
2013-01-24T00:00:00Z,13704425502599998,13784435444721630,12154043337429816,13489270335684652,13649179340135220,13993268641858562,13688727807287586,14069360474398390
2013-01-25T00:00:00Z,13707936464695598,13698298571030994,12180185102483390,13487404381153488,13606078648909252,13959615165902378,13554737114879930,14064419047716332
2013-01-26T00:00:00Z,13711447426791200,13612161697340358,12206326867536962,13485538426622326,13562977957683284,13925961689946198,13420746422472276,14059477621034276
2013-01-27T00:00:00Z,13714958388886800,13526024823649724,12232468632590536,13483672472091162,13519877266457316,13892308213990014,13286755730064620,14054536194352220
2013-01-28T00:00:00Z,13718469350982402,13439887949959088,12258610397644108,13481806517560000,13476776575231350,13858654738033830,13152765037656966,14038521642332354
2013-01-29T00:00:00Z,13721980313078002,13353751076268452,12284752162697682,13479940563028836,13433675884005382,13825001262077646,13018774345249310,14022507090312484
2013-01-30T00:00:00Z,13725491275173604,13267614202577814,12310893927751256,13478074608497672,13390575192779414,13791347786121464,12884783652841656,14006492538292620
2013-01-31T00:00:00Z,13729002237269204,13181477328887180,12337035692804828,13476208653966508,13347474501553446,13757694310165280,12750792960434000,13990477986272750
2013-02-01T00:00:00Z,13732513199364806,13095340455196544,12363177457858402,13474342699435346,13304373810327480,13724040834209098,12750792960434000,13974463434252886
2013-02-02T00:00:00Z,13736024161460406,13009203581505908,12386850974577932,13426106050168588,13261273119101512,13690387358252916,12750792960434000,13958448882233016
2013-02-03T00:00:00Z,13739535123556006,12923066707815274,12410524491297462,13377869400901834,13218172427875546,13656733882296734,12750792960434000,13942434330213148
2013-02-04T00:00:00Z,13743046085651606,12836929834124636,12434198008016994,13329632751635078,13217006206293568,13623080406340550,12750792960434000,13926419778193280
2013-02-05T00:00:00Z,13756847831482138,12844880126010532,12464457626326882,13334084915091180,13248770492663378,13611380602352224,12897150773553056,13925041007485314
2013-02-06T00:00:00Z,13770649577312672,12938967291587072,12494717244636774,13338537078547284,13280534779033188,13599680798363900,13043508586672112,13923662236777352
2013-02-07T00:00:00Z,13784451323143204,13033054457163602,12524976862946664,13342989242003384,13312299065402996,13587980994375576,13189866399791166,13922283466069388
2013-02-08T00:00:00Z,13791861385243202,13127141622740142,12555236481256558,13347441405459490,13344063351772808,13581200872192792,13336224212910222,13920904695361426
2013-02-09T00:00:00Z,13799271447343200,13221228788316676,12585496099566452,13351893568915592,13375827638142618,13574420750010006,13482582026029278,13919525924653462
2013-02-10T00:00:00Z,13806681509443198,13315315953893212,12615755717876342,13356345732371694,13407591924512428,13567640627827222,13628939839148334,13915073353343210
2013-02-11T00:00:00Z,13814091571543194,13409403119469746,12646015336186234,13360797895827796,13439356210882236,13560860505644436,13775297652267390,13910620782032952
2013-02-12T00:00:00Z,13821501633643194,13503490285046286,12676274954496128,13365250059283902,13471120497252048,13554080383461654,13921655465386446,13906168210722702
2013-02-13T00:00:00Z,13828911695743190,13597577450622820,12706534572806018,13369702222740004,13502884783621858,13547300261278868,14068013278505502,13901715639412446
2013-02-14T00:00:00Z,13836321757843188,13691664616199356,12736794191115912,13374154386196106,13534649069991668,13540520139096084,14068013278505502,13897263068102192
2013-02-15T00:00:00Z,13843731819943186,13785751781775890,12763397078915208,13378606549652208,13566413356361476,13533740016913298,14068013278505502,13892810496791938
2013-02-16T00:00:00Z,13851141882043184,13879838947352430,12789999966714504,13383058713108314,13598177642731288,13526959894730514,14068013278505502,13888357925481686
2013-02-17T00:00:00Z,13858551944143182,13973926112928964,12816602854513800,13435747525831174,13600960244891352,13520179772547730,14068013278505502,13883905354171432
2013-02-18T00:00:00Z,13878563273998160,14183224869408180,12851270553676282,13552954829459536,13644066903867356,13540282354908902,14247231308798558,13897374585890484
2013-02-19T00:00:00Z,13898574603853138,14298436460310860,12885938252838766,13670162133087896,13687173562843356,13560384937270076,14426449339091614,13910843817609534
2013-02-20T00:00:00Z,13918585933708116,14413648051213538,12920605952001250,13787369436716258,13730280221819360,13580487519631250,14605667369384668,13924313049328586
2013-02-21T00:00:00Z,13938003544562206,14528859642116218,12955273651163730,13904576740344616,13773386880795362,13600590101992420,14784885399677724,13937782281047634
2013-02-22T00:00:00Z,13957421155416298,14644071233018896,12989941350326214,14021784043972980,13816493539771364,13620692684353594,14964103429970780,13951251512766686
2013-02-23T00:00:00Z,13976838766270390,14759282823921574,13024609049488696,14138991347601338,13859600198747366,13640795266714766,15143321460263836,13964720744485738
2013-02-24T00:00:00Z,13996256377124480,14874494414824254,13059276748651176,14256198651229698,13902706857723368,13688854162171930,15322539490556892,13974842678189492
2013-02-25T00:00:00Z,14015673987978572,14989706005726932,13093944447813660,14373405954858058,13945813516699370,13736913057629094,15501757520849948,13984964611893248
2013-02-26T00:00:00Z,14035091598832664,15104917596629612,13128612146976144,14490613258486418,13988920175675372,13784971953086258,15680975551143004,13995086545597004
2013-02-27T00:00:00Z,14054509209686756,15220129187532290,13163279846138626,14607820562114778,14032026834651372,13833030848543422,15680975551143004,14005208479300762
2013-02-28T00:00:00Z,14073926820540846,15335340778434970,13194636235436784,14725027865743138,14075133493627374,13881089744000584,15680975551143004,14015330413004516
2013-03-01T00:00:00Z,14117398408156324,15670474442584610,13241387169862228,14965391530389796,14195212878239812,13980463789882040,16023076553971612,14059662446991132
2013-03-02T00:00:00Z,14160869995771804,16005608106734254,13288138104287674,15153066382313594,14315292262852252,14079837835763494,16365177556800224,14103994480977752
2013-03-03T00:00:00Z,14204341583387286,16340741770883898,13334889038713124,15340741234237396,14435371647464692,14179211881644952,16707278559628836,14148326514964374
2013-03-04T00:00:00Z,14247813171002766,16560663844130862,13381639973138568,15528416086161196,14585598937868854,14278585927526408,17049379562457448,14192658548950994
2013-03-05T00:00:00Z,14291284758618248,16780585917377826,13428390907564014,15716090938084994,14735826228273018,14377959973407866,17391480565286058,14236990582937618
2013-03-06T00:00:00Z,14334756346233728,17000507990624788,13475141841989458,15903765790008794,14886053518677178,14477334019289320,17733581568114666,14281322616924236
2013-03-07T00:00:00Z,14370442142596062,17220430063871754,13521892776414904,16091440641932596,15036280809081340,14576708065170778,18075682570943280,14325654650910860
2013-03-08T00:00:00Z,14406127938958394,17440352137118718,13568643710840348,16279115493856394,15186508099485504,14676082111052234,18417783573771890,14369986684897480
2013-03-09T00:00:00Z,14441813735320728,17660274210365682,13615394645265794,16466790345780194,15336735389889668,14756135034127196,18759884576600500,14414318718884102
2013-03-10T00:00:00Z,14477499531683062,17880196283612646,13662145579691240,16654465197703994,15486962680293830,14836187957202156,18759884576600500,14461930540741080
2013-03-11T00:00:00Z,14513185328045394,18100118356859612,13708896514116684,16842140049627794,15637189970697994,14916240880277118,18759884576600500,14509542362598056
2013-03-12T00:00:00Z,14548871124407728,18320040430106576,13755647448542132,17029814901551596,15787417261102156,14996293803352078,18759884576600500,14557154184455034
2013-03-13T00:00:00Z,14584556920770060,18539962503353540,13797034470535494,17217489753475394,15937644551506316,15076346726427038,18759884576600500,14604766006312010
2013-03-14T00:00:00Z,14636341165601680,18907070391176850,13848724499549202,17487588661561946,16139386877012198,15190743006236478,18988840288163700,14675273399325306
2013-03-15T00:00:00Z,14688125410433296,19054256205753190,13900414528562908,17693169078743000,16341129202518080,15305139286045918,19217795999726900,14745780792338596
2013-03-16T00:00:00Z,14739909655264914,19201442020329532,13952104557576614,17898749495924050,16542871528023958,15419535565855356,19446751711290100,14816288185351890
2013-03-17T00:00:00Z,14791693900096530,19348627834905876,14003794586590320,18104329913105104,16711683345578054,15533931845664796,19675707422853300,14886795578365182
2013-03-18T00:00:00Z,14843478144928148,19495813649482220,14055484615604026,18309910330286156,16880495163132150,15648328125474236,19904663134416500,14957302971378474
2013-03-19T00:00:00Z,14895262389759766,19642999464058564,14107174644617734,18515490747467212,17049306980686246,15762724405283676,20133618845979700,15027810364391768
2013-03-20T00:00:00Z,14944885368542896,19790185278634904,14158864673631440,18721071164648264,17218118798240342,15877120685093116,20362574557542900,15098317757405058
2013-03-21T00:00:00Z,14994508347326028,19937371093211250,14210554702645146,18926651581829316,17386930615794438,15991516964902556,20591530269106100,15168825150418352
2013-03-22T00:00:00Z,15044131326109160,20084556907787590,14262244731658852,19132231999010372,17555742433348538,16105913244711998,20820485980669300,15239332543431646
2013-03-23T00:00:00Z,15093754304892294,20231742722363932,14313934760672558,19337812416191424,17724554250902636,16220309524521440,20820485980669300,15309839936444942
2013-03-24T00:00:00Z,15205391884634638,20945919174281628,14405314134300158,19860907590283636,18091812791526210,16487102223571678,21702471416533624,15468545873044670
2013-03-25T00:00:00Z,15317029464376982,21660095626199320,14491251669558412,20384002764375844,18459071332149780,16753894922621916,22584456852397944,15627251809644398
2013-03-26T00:00:00Z,15428667044119326,22374272078117016,14577189204816666,20783941577449750,18826329872773350,17020687621672154,23466442288262270,15804595288308124
2013-03-27T00:00:00Z,15540304623861670,23088448530034708,14663126740074920,21183880390523660,19193588413396920,17287480320722392,24348427724126590,15981938766971850
2013-03-28T00:00:00Z,15651942203604014,23655439167376056,14749064275333174,21583819203597570,19560846954020490,17554273019772628,25230413159990916,16159282245635576
2013-03-29T00:00:00Z,15763579783346356,24222429804717404,14835001810591426,21983758016671476,19928105494644056,17821065718822860,26112398595855236,16336625724299298
2013-03-30T00:00:00Z,15875217363088696,24789420442058750,14920939345849676,22383696829745384,20255039978451680,18087858417873096,26994384031719556,16513969202963018
2013-03-31T00:00:00Z,15986854942831038,25356411079400100,15006876881107930,22783635642819290,20581974462259308,18354651116923332,27876369467583876,16691312681626740
2013-04-01T00:00:00Z,16098492522573376,25923401716741450,15092814416366180,23183574455893196,20908908946066936,18621443815973564,28758354903448196,16868656160290458
2013-04-02T00:00:00Z,16210130102315716,26490392354082796,15178751951624432,23583513268967100,21235843429874560,18888236515023796,28758354903448196,17045999638954178
2013-04-03T00:00:00Z,16319414113141054,27057382991424150,15264689486882686,23983452082041012,21562777913682188,19155029214074030,28758354903448196,17223343117617900
2013-04-04T00:00:00Z,16428698123966390,27624373628765500,15350627022140940,24383390895114916,21889712397489816,19421821913124268,28758354903448196,17400686596281620
2013-04-05T00:00:00Z,16570770641165692,28491144895811660,15457549201478534,24951206860823516,22321570101694124,19758563425772292,29224680327433460,17624662617343870
2013-04-06T00:00:00Z,16712843158364994,29357916162857824,15564471380816126,25519022826532120,22753427805898440,20073351266452460,29691005751418730,17848638638406118
2013-04-07T00:00:00Z,16854915675564298,29657696792562636,15667740850351720,26086838792240730,23185285510102750,20388139107132628,30157331175403996,18072614659468372
2013-04-08T00:00:00Z,16996988192763600,29957477422267452,15771010319887320,26572230701786576,23617143214307064,20702926947812796,30623656599389264,18283709931992956
2013-04-09T00:00:00Z,17139060709962904,30257258051972264,15874279789422914,27057622611332428,24049000918511380,21017714788492970,31089982023374530,18494805204517540
2013-04-10T00:00:00Z,17281133227162206,30557038681677080,15977549258958510,27543014520878280,24403885897079256,21332502629173132,31556307447359790,18705900477042124
2013-04-11T00:00:00Z,17423205744361506,30856819311381892,16080818728494106,28028406430424132,24758770875647136,21647290469853296,32022632871345060,18916995749566704
2013-04-12T00:00:00Z,17565278261560808,31156599941086708,16184088198029702,28513798339969988,25113655854215016,21962078310533460,32488958295330324,19128091022091290
2013-04-13T00:00:00Z,17707350778760108,31456380570791520,16287357667565296,28999190249515836,25468540832782896,22276866151213624,32955283719315590,19339186294615870
2013-04-14T00:00:00Z,17849423295959410,31756161200496332,16390627137100892,29484582159061690,25823425811350776,22591653991893788,32955283719315590,19550281567140456
2013-04-15T00:00:00Z,17991495813158712,32055941830201148,16493896606636488,29969974068607540,26178310789918652,22906441832573956,32955283719315590,19761376839665040
2013-04-16T00:00:00Z,18133568330358012,32355722459905960,16597166076172080,30455365978153390,26533195768486532,23221229673254130,32955283719315590,19972472112189624
2013-04-17T00:00:00Z,18321611199725932,33054719101700120,16728380666553928,31164318854469270,27027806351285680,23629167916755148,33576286404787904,20245667653261444
2013-04-18T00:00:00Z,18509654069093850,33753715743494276,16859595256935772,31555756973874000,27522416934084828,24037106160256170,34197289090260216,20518863194333264
2013-04-19T00:00:00Z,18697696938461764,34152931755583616,16990809847317616,31947195093278724,28017027516883976,24418161699213228,34818291775732524,20792058735405080
2013-04-20T00:00:00Z,18885739807829684,34552147767672960,17122024437699464,32338633212683452,28511638099683124,24799217238170292,35439294461204836,21065254276476904
2013-04-21T00:00:00Z,19073782677197600,34951363779762304,17249148350493762,32730071332088180,29006248682482270,25180272777127350,36060297146677150,21338449817548720
2013-04-22T00:00:00Z,19261825546565520,35350579791851650,17376272263288064,33121509451492910,29500859265281416,25561328316084410,36681299832149464,21611645358620536
2013-04-23T00:00:00Z,19449868415933450,35749795803940990,17503396176082370,33512947570897640,29943954812978840,25942383855041464,37302302517621780,21898239968933116
2013-04-24T00:00:00Z,19637911285301372,36149011816030340,17630520088876674,33904385690302370,30387050360676264,26323439393998516,37923305203094090,22184834579245696
2013-04-25T00:00:00Z,19825954154669296,36548227828119680,17757644001670978,34295823809707096,30830145908373690,26704494932955572,38544307888566400,22471429189558276
2013-04-26T00:00:00Z,20013997024037220,36947443840209020,17884767914465282,34687261929111824,31273241456071116,27085550471912628,38544307888566400,22758023799870860
2013-04-27T00:00:00Z,20202039893405140,37346659852298370,18011891827259584,35078700048516550,31716337003768544,27466606010869684,38544307888566400,23044618410183440
2013-04-28T00:00:00Z,20390082762773064,37745875864387710,18139015740053890,35470138167921280,32159432551465976,27847661549826744,38544307888566400,23331213020496024
2013-04-29T00:00:00Z,20578125632140984,38145091876477060,18266139652848188,35861576287326010,32602528099163412,28228717088783804,38544307888566400,23617807630808612
2013-04-30T00:00:00Z,20803145380498240,38882382210754580,18416928768195664,36274458874521420,33163949659626708,28637341485827144,39070201278636900,23956991580128244
2013-05-01T00:00:00Z,21028165128855496,39220456532942760,18567717883543144,36687341461716830,33725371220090010,29045965882870490,39596094668707400,24296175529447880
2013-05-02T00:00:00Z,21253184877212756,39558530855130936,18718506998890620,37100224048912250,34286792780553304,29454590279913830,40121988058777896,24635359478767516
2013-05-03T00:00:00Z,21491309147333760,39896605177319110,18869296114238100,37513106636107656,34649767617947124,29863214676957172,40647881448848400,24974543428087150
2013-05-04T00:00:00Z,21729433417454764,40234679499507290,19019705249425012,37925989223303070,35012742455340940,30271839074000510,41173774838918900,25313727377406784
2013-05-05T00:00:00Z,21967557687575772,40572753821695470,19170114384611930,38338871810498480,35375717292734764,30680463471043856,41699668228989400,25652911326726424
2013-05-06T00:00:00Z,22205681957696772,40910828143883650,19320523519798840,38751754397693896,35738692130128584,31089087868087196,42225561619059896,25977459494734150
2013-05-07T00:00:00Z,22443806227817770,41248902466071820,19470932654985748,39164636984889310,36101666967522400,31497712265130540,42751455009130400,26302007662741880
2013-05-08T00:00:00Z,22681930497938770,41586976788260010,19621341790172660,39577519572084720,36464641804916216,31906336662173880,43277348399200900,26626555830749612
2013-05-09T00:00:00Z,22920054768059764,41925051110448184,19771750925359570,39990402159280136,36827616642310030,32314961059217220,43277348399200900,26951103998757336
2013-05-10T00:00:00Z,23158179038180764,42263125432636360,19922160060546480,40403284746475544,37190591479703860,32723585456260560,43277348399200900,27275652166765068
2013-05-11T00:00:00Z,23396303308301760,42601199754824536,20072569195733388,40816167333670960,37553566317097670,33132209853303900,43277348399200900,27600200334772790
2013-05-12T00:00:00Z,23671705363807730,43280099543389550,20246836113566676,41196351215267360,38035830067723384,33620360192501840,43807521346898200,27977765797550256
2013-05-13T00:00:00Z,23947107419313690,43958999331954570,20421103031399960,41576535096863780,38518093818349096,34074167174965300,44337694294595496,28355331260327708
2013-05-14T00:00:00Z,24222509474819656,44299824798331400,20595369949233252,41956718978460184,39000357568974810,34527974157428760,44867867242292790,28732896723105172
2013-05-15T00:00:00Z,24497911530325620,44640650264708240,20769636867066540,42336902860056590,39377698099203830,34981781139892220,45398040189990104,29110462185882628
2013-05-16T00:00:00Z,24764256809516036,44981475731085070,20943903784899824,42717086741653000,39755038629432850,35435588122355668,45928213137687390,29488027648660080
2013-05-17T00:00:00Z,25030602088706456,45322301197461910,21118170702733110,43097270623249410,40132379159661870,35889395104819130,46458386085384696,29865593111437540
2013-05-18T00:00:00Z,25296947367896870,45663126663838744,21287454714164384,43477454504845816,40509719689890880,36343202087282580,46988559033082000,30243158574214990
2013-05-19T00:00:00Z,25563292647087296,46003952130215576,21456738725595660,43857638386442216,40887060220119900,36797009069746030,47518731980779300,30602802233963150
2013-05-20T00:00:00Z,25829637926277716,46344777596592424,21626022737026932,44237822268038630,41264400750348910,37250816052209490,48048904928476600,30962445893711304
2013-05-21T00:00:00Z,26095983205468140,46685603062969260,21795306748458210,44618006149635040,41641741280577940,37704623034672940,48048904928476600,31322089553459460
2013-05-22T00:00:00Z,26362328484658564,47026428529346100,21964590759889484,44998190031231450,42019081810806950,38158430017136390,48048904928476600,31681733213207620
2013-05-23T00:00:00Z,26628673763848980,47367253995722930,22133874771320750,45378373912827860,42396422341035976,38479939184220190,48048904928476600,32041376872955770
2013-05-24T00:00:00Z,26895019043039396,47708079462099760,22303158782752024,45758557794424260,42773762871264984,38801448351303990,48048904928476600,32401020532703916
2013-05-25T00:00:00Z,27193783079259764,48345304992750456,22493190798682464,46115404091588650,43254843423989860,39192117533385030,48509971695124830,32806770869116884
2013-05-26T00:00:00Z,27492547115480132,48641705057024310,22683222814612904,46472250388753040,43735923976714730,39582786715466060,48971038461773050,33212521205529852
2013-05-27T00:00:00Z,27791311151700500,48938105121298170,22873254830543344,46829096685917416,44077278925208340,39973455897547096,49432105228421270,33618271541942820
2013-05-28T00:00:00Z,28090075187920864,49234505185572024,23063286846473780,47185942983081800,44418633873701930,40364125079628120,49893171995069490,34024021878355780
2013-05-29T00:00:00Z,28388839224141230,49530905249845880,23253318862404220,47542789280246190,44759988822195540,40754794261709150,50354238761717710,34429772214768748
2013-05-30T00:00:00Z,28687603260361600,49827305314119736,23443350878334660,47899635577410584,45101343770689140,41145463443790184,50815305528365940,34801312450898852
2013-05-31T00:00:00Z,28995788517141876,50123705378393590,23631999683994060,48256481874574950,45442698719182740,41536132625871210,51276372295014160,35172852687028950
2013-06-01T00:00:00Z,29303973773922160,50420105442667450,23820648489653470,48613328171739340,45784053667676340,41926801807952250,51737439061662376,35544392923159064
2013-06-02T00:00:00Z,29612159030702440,50716505506941304,24009297295312876,48970174468903730,46125408616169944,42317470990033280,52198505828310600,35915933159289170
2013-06-03T00:00:00Z,29920344287482720,51012905571215160,24197946100972270,49327020766068120,46466763564663550,42708140172114310,52198505828310600,36287473395419270
2013-06-04T00:00:00Z,30228529544263000,51309305635489016,24386594906631668,49683867063232510,46808118513157160,43028860540597550,52198505828310600,36659013631549380
2013-06-05T00:00:00Z,30652552114880790,52664789711991540,24649379593147076,50633800407244950,47520152865930800,43596700511934160,53845969847332950,37195300269581720
2013-06-06T00:00:00Z,31076574685498588,54020273788494060,24912164279662496,51392871490086370,48232187218704450,44164540483270770,55493433866355304,37731586907614070
2013-06-07T00:00:00Z,31500597256116384,55375757864996584,25174948966177908,52151942572927784,48944221571478100,44732380454607380,57140897885377660,38267873545646424
2013-06-08T00:00:00Z,31924619826734180,56434841877225240,25437733652693330,52911013655769200,49656255924251736,45300220425943980,58788361904400024,38804160183678770
2013-06-09T00:00:00Z,32348642397351972,57493925889453896,25700518339208740,53670084738610610,50249964264259500,45868060397280590,60435825923422370,39340446821711110
2013-06-10T00:00:00Z,32772664967969772,58553009901682560,25963303025724160,54429155821452030,50843672604267304,46435900368617210,62083289942444730,39876733459743470
2013-06-11T00:00:00Z,33196687538587564,59612093913911220,26226087712239576,55188226904293440,51437380944275070,47003740339953810,63730753961467090,40413020097775816
2013-06-12T00:00:00Z,33620710109205364,60671177926139880,26488872398754996,55947297987134860,52031089284282860,47571580311290424,65378217980489440,40926411164651850
2013-06-13T00:00:00Z,34034441896088224,61730261938368530,26751657085270412,56706369069976270,52624797624290640,48139420282627030,67025681999511790,41439802231527870
2013-06-14T00:00:00Z,34448173682971084,62789345950597180,27012935487678944,57465440152817660,53218505964298410,48707260253963630,67025681999511790,41953193298403896
2013-06-15T00:00:00Z,34861905469853944,63848429962825840,27274213890087480,58224511235659060,53812214304306180,49275100225300230,67025681999511790,42466584365279920
2013-06-16T00:00:00Z,35400916942746856,66052928247146380,27615671291542452,59625014310871920,54806817639546110,50017053123970770,68807437533876960,43158150985592460
2013-06-17T00:00:00Z,35939928415639770,68257426531466936,27957128692997430,61025517386084780,55801420974786050,50759006022641300,70589193068242136,43849717605905010
2013-06-18T00:00:00Z,36478939888532696,70461924815787480,28298586094452412,62426020461297640,56796024310025980,51500958921311830,72370948602607300,44541284226217544
2013-06-19T00:00:00Z,37017951361425620,71607339087879380,28640043495907388,63660539500517144,57790627645265920,52242911819982360,74152704136972480,45232850846530090
2013-06-20T00:00:00Z,37556962834318520,72752753359971280,28981500897362356,64895058539736650,58785230980505840,52984864718652890,75934459671337650,45924417466842620
2013-06-21T00:00:00Z,38095974307211420,73898167632063170,29322958298817320,66129577578956150,59660545402513880,53726817617323416,77716215205702820,46615984087155170
2013-06-22T00:00:00Z,38634985780104310,75043581904155060,29664415700272276,67364096618175670,60535859824521940,54468770515993960,79497970740067980,47219352163881290
2013-06-23T00:00:00Z,39173997252997210,76188996176246960,30005873101727236,68598615657395176,61411174246529970,55210723414664490,81279726274433150,47822720240607400
2013-06-24T00:00:00Z,39713008725890100,77334410448338850,30347330503182190,69833134696614696,62286488668538010,55952676313335020,83061481808798320,48426088317333510
2013-06-25T00:00:00Z,40252020198782990,78479824720430750,30688787904637150,71067653735834210,63161803090546050,56694629212005550,83061481808798320,49029456394059624
2013-06-26T00:00:00Z,40778430403920910,79625238992522640,31030245306092110,72302172775053730,64037117512554100,57436582110676100,83061481808798320,49632824470785740
2013-06-27T00:00:00Z,41304840609058850,80770653264614540,31371702707547084,73536691814273230,64912431934562136,58178535009346630,83061481808798320,50236192547511860
2013-06-28T00:00:00Z,41831250814196800,81916067536706430,31714636013543730,74771210853492750,65787746356570190,58920487908017170,83061481808798320,50839560624237970
2013-06-29T00:00:00Z,42424638042656264,83673843164880850,32100434614466136,76348652252118460,66877387253207100,59726441114596376,84014043918260030,51538184911910260
2013-06-30T00:00:00Z,43018025271115740,84286204520963360,32486233215388556,77333006603896130,67967028149844030,60532394321175590,84966606027721710,52236809199582560
2013-07-01T00:00:00Z,43611412499575200,84898565877045890,32872031816310960,78317360955673810,69056669046480940,61338347527754800,85919168137183420,52935433487254830
2013-07-02T00:00:00Z,44204799728034660,85510927233128420,33257830417233360,79301715307451470,70146309943117870,62144300734334024,86871730246645120,53634057774927110
2013-07-03T00:00:00Z,44798186956494110,86123288589210910,33643629018155764,80286069659229140,71235950839754790,62950253940913230,87824292356106820,54332682062599384
2013-07-04T00:00:00Z,45391574184953570,86735649945293440,34029427619078170,81270424011006800,72221851713895860,63756207147492440,88776854465568510,54984673807873140
2013-07-05T00:00:00Z,45984961413413020,87348011301375970,34415226220000572,82254778362784460,73207752588036910,64562160354071640,89729416575030200,55636665553146890
2013-07-06T00:00:00Z,46578348641872480,87960372657458480,34801024820922976,83239132714562140,74193653462177980,65368113560650850,90681978684491900,56288657298420650
2013-07-07T00:00:00Z,47147681893570540,88572734013541000,35186823421845376,84223487066339790,75179554336319040,66174066767230050,91634540793953600,56940649043694380
2013-07-08T00:00:00Z,47717015145268616,89185095369623500,35572622022767780,85207841418117460,76165455210460110,66980019973809256,91634540793953600,57592640788968140
2013-07-09T00:00:00Z,48286348396966690,89797456725706020,35958420623690184,86192195769895120,77151356084601180,67785973180388460,91634540793953600,58244632534241896
2013-07-10T00:00:00Z,48855681648664760,90409818081788530,36344219224612584,87176550121672780,78137256958742240,68591926386967660,91634540793953600,58896624279515650
2013-07-11T00:00:00Z,49587000483425320,92503190483013730,36833688598694984,88348838666358900,79641511698683230,69663922895258900,93938335753064420,59778995520700500
2013-07-12T00:00:00Z,50318319318185880,94596562884238900,37323157972777380,89521127211045000,81145766438624240,70735919403550130,96242130712175220,60661366761885340
2013-07-13T00:00:00Z,51049638152946450,96077573929381580,37812627346859784,90693415755731100,82650021178565250,71807915911841370,98545925671286050,61543738003070200
2013-07-14T00:00:00Z,51780956987707010,97558584974524260,38310483614870980,91865704300417220,84154275918506270,72879912420132600,100849720630396860,62426109244255050
