timestamp,price,volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr
2015-01-02,315.687161,7860650,-227850728.8,-101958232,-0.09507862487,-11818500.23,-72.81360963,7.734659727,-129602.4136,322.1186178,46.14025696,835.8588735,323.287999,344.7404855,301.8355126,13.27144003,0.3075750783,0,0,318.0958354,327.2166359,308.9750349,5.734624277,0.3320420231,0,0,304.231995,353.31601,328.7740025,15.18275196,0.2200312668,9.734309944,7.995838202,-10.3696446,-10.92186255,0.5522179471,320.1589178,329.8721913,319.7010306,330.0706752,1.047246868,1.01728763,0.02995923802,-0.4788622004,24.25285354,8.59798695,-106.125245,-115.7948594,9.669614401,320.3984985,340.1304935,330.264496,380.662491,37.59871831,23.41959001,17.35776347,24.75620683,-72.91125738,388.640503,388.859497,16,88,-72,311.078003,334.7042284,0,0,40.71231867,0.5655550314,0.7233724787,0.7164920432,-21.20461473,43.331963,21.02633124,32.05310294,-78.97366876,-26.44859914,-1.811158179,-3.14164371,-3.25507288,0.1134291703,-17.38213746,-10.0978708,-7.284266665,327.5332473,0.2491718406,0.2488619223,-25.77702113
2015-01-03,283.0065352,33054400,-260905128.8,-135012632,-0.195739467,-170444039.7,-1709.45975,-165.887514,-3542582.493,317.1184713,33.95738592,835.8588735,319.7604997,344.3781573,295.142842,15.39756016,-0.2855844615,0,1,314.718569,325.9077686,303.5293694,7.110606557,-1.003081953,0,1,281.082001,351.815002,316.4485015,22.12061874,0,12.16767825,8.476241254,-12.68224309,-11.27393866,-1.408304429,315.9252524,326.7634607,313.7596414,326.4418845,0.7748075807,1.094750826,-0.3199432453,-0.4927425763,24.48702053,14.81149135,-111.4013602,-114.3509217,2.949561514,306.253006,322.0744935,314.1637498,369.087494,24.97275296,25.10804301,13.9304143,38.69470908,-238.7322409,386.7822418,388.859497,12,100,-88,311.078003,334.1976036,0,0,29.04862535,0,0.4160368223,0.6213415271,-24.92854717,30.45616511,0,15.45558619,-100,-27.73568245,-15.30766201,-3.88499261,-3.381056826,-0.5039357839,-5.8959168,-9.257479998,3.361563199,321.2762929,-10.77668637,-11.4027817,-33.77579878
2015-01-04,263.8078825,55629100,-291805576,-190641732,-0.2153314181,-280296073.7,-1368.051174,-269.0539168,-6904283.685,306.2184813,29.49141294,835.8588735,315.703,347.7462099,283.65979,20.29959169,-0.3037271077,0,1,309.7319357,323.3117359,296.1521355,8.76874396,-1.176642071,0,1,257.612,345.859009,301.7355045,27.95254053,0.07459750845,13.91271152,9.708486571,-15.69669164,-12.15848926,-3.538202387,310.0605038,323.3779227,306.134313,321.8310047,0.6503071968,1.241905288,-0.5915980909,-0.5263601004,24.95965069,6.83099705,-123.1018487,-114.2842467,-8.817601996,293.2615055,309.4844975,301.3730015,338.432007,15.52929842,27.49934546,11.75694675,45.02107735,-355.5816703,373.0882493,388.859497,8,100,-92,311.078003,332.0729795,0,0,25.18380969,0,0.1885183438,0.4426425483,-29.5265386,26.9603385,8.367344249,9.797891829,-91.63265575,-32.50072333,-21.03492997,-4.877308717,-3.680307204,-1.197001512,10.78533033,-5.248917933,16.03424826,311.7382634,-6.007853203,-6.195895192,-37.75445157
2015-01-05,276.8,43962800,-273490279.6,-146678932,-0.09470364803,-175697596.1,-21.36472108,-283.7498988,-1631661.185,298.9404952,33.52006123,868.3794982,313.0735993,349.3127078,276.8344908,23.15053624,-0.0325682924,0,1,304.462735,317.8885343,291.0369357,8.8193383,-0.616832427,0,1,257.612,336.286987,296.9494935,25.12986952,0.2143247764,13.93603997,10.71678569,-17.05958284,-13.13870797,-3.920874867,306.0555039,320.6128846,301.2634955,318.3230783,0.6800114932,1.312345952,-0.6323344586,-0.565377438,25.12140213,5.9343967,-132.2894583,-115.5051763,-16.78428203,289.023499,309.4844975,299.2539983,333.9055025,9.242335213,29.71984058,10.88353053,41.67648967,-250.3666213,370.824997,388.859497,4,96,-92,311.078003,327.6053207,0,0,31.18540388,0.3162410724,0.1054136908,0.2366562856,-31.05636709,31.9890592,21.43247764,9.933273964,-78.56752236,-37.98573863,-14.90075417,-5.359203904,-4.016086544,-1.34311736,17.00680815,-0.7977727171,17.80458086,305.909156,3.890683672,3.81690418,-35.33267418
2015-01-06,276.8,23245700,-254512934,-123433232,-0.006617955629,-111694613.5,537.6352576,-261.6926125,2702617.706,295.4866154,34.35234298,905.4433454,311.394249,349.3094711,273.4790269,24.35190904,0.167610361,0,0,300.7638682,314.0472664,287.48047,8.8331077,-0.0486123724,0,1,257.612,336.286987,296.9494935,25.26539499,0.363228468,14.02813548,11.16079983,-16.99843429,-13.91065324,-3.087781055,303.3205872,318.1391532,298.9443416,315.9427759,0.6857208981,1.260172651,-0.5744517529,-0.5988945748,25.35634932,16.529762,-136.9243959,-117.8163811,-19.10801482,289.023499,305.464005,297.243752,333.9055025,5.316235641,30.7601601,14.84602455,38.4460574,-151.5231708,367.6877515,388.859497,8,92,-84,311.078003,323.4057215,0,0,37.3534097,0.6766805997,0.3309738907,0.2083019751,-30.10184797,37.99500115,37.05090966,22.28357718,-62.94909034,-42.50576779,-10.28783021,-5.380225658,-4.288914367,-1.091311291,14.78411613,2.318605053,12.46551108,304.6871748,4.268162392,4.17958791,-32.5725677
2015-01-07,276.8,24866800,-243660365.7,-98566432,0.0458446315,-66793245.85,680.281954,-182.0912477,1700140.295,293.5842745,41.97581857,905.4433454,310.5412995,349.1786375,271.9039615,24.88386442,0.2903026664,0,0,298.3580343,312.3139301,284.4021385,9.355133227,0.3559380091,0,0,257.612,336.286987,296.9494935,25.33479029,0.4667939252,14.19282073,11.26416889,-16.10682775,-14.34988814,-1.756939612,300.5216701,315.9004998,298.2355207,314.3423485,0.7896373776,1.188508355,-0.3988709776,-0.6216404198,25.61698512,5.3217075,-139.0293724,-120.5025653,-18.52680709,289.023499,305.464005,297.243752,333.9055025,2.961876872,30.63766511,19.42828277,35.33416044,-86.07934886,366.7292478,388.859497,4,88,-84,311.078003,319.4580982,0,0,41.29467655,0.8958315012,0.6295843911,0.3553239909,-27.97284823,39.27375657,49.75478313,36.07939015,-50.24521687,-44.84255735,-10.24231342,-5.1239764,-4.455926774,-0.6680496267,13.39095017,4.533074076,8.857876092,304.2832637,2.847073487,2.807297552,-30.65285915
2015-01-08,284.2775,19982500,-259719850.4,-118548932,-0.04675591789,-88618189.28,-165.2829253,-159.9028427,-37998.25679,292.2548038,40.7410611,871.6418946,308.8166001,349.0430447,268.5901555,26.0519963,0.1834470292,0,0,295.5052002,309.8610991,281.1493013,9.716173447,0.07661302444,0,0,257.612,336.286987,296.9494935,25.47628171,0.3271306419,13.98974045,11.55926939,-16.1012582,-14.70016215,-1.401096045,297.8121694,313.4379226,295.9452866,312.0465448,0.8137749344,1.142464099,-0.3286891648,-0.6415001121,25.81719849,8.4224139,-141.2729207,-123.2759438,-17.99697693,289.023499,305.464005,297.243752,326.1564945,1.589042995,30.57002305,18.19753497,33.56668062,-94.64604136,362.8547438,388.859497,4,84,-80,311.078003,315.7473323,0,0,37.83756359,0.7036015786,0.7587045598,0.5730876139,-27.39356534,37.9429012,34.86830754,40.55800011,-65.13169246,-44.35478646,-10.29370559,-5.159889915,-4.596719402,-0.5631705134,10.58696119,5.743851499,4.843109693,303.2243981,-3.733138129,-3.80460399,-33.24168371
2015-01-09,293.9564607,18718600,-243499265.8,-99830332,-0.05598275617,-57082100.96,-131.7920449,-196.4409982,-279643.3024,290.1468498,40.76825373,893.356855,306.8391999,346.6000725,267.0783273,25.91642308,0.2933746316,0,0,293.0764008,307.9468017,278.2059999,10.14779822,0.4102777776,0,0,257.612,336.286987,296.9494935,25.64046153,0.4168540886,13.64886881,11.68548155,-15.35029407,-14.83018853,-0.5201055353,295.5762508,311.0831534,295.0933948,310.4436889,0.8026503122,1.208144418,-0.4054941061,-0.6534025928,25.9738874,5.8308131,-141.9487947,-126.7176407,-15.23115407,289.023499,304.713501,296.8685,326.1564945,0.7945214977,30.59501002,17.1779737,32.55547766,-79.15420193,362.6687467,388.859497,32,80,-48,311.078003,312.2592124,0,0,41.24088622,0.9106753629,0.8367028142,0.7416639217,-25.79592833,40.49241642,45.99781896,43.54030321,-54.00218104,-39.06037539,-8.457668451,-4.94463074,-4.66630167,-0.2783290701,7.821607058,6.159402611,1.662204448,302.8506516,2.491270844,2.460744647,-31.57855324
2015-01-10,275.1789146,15264300,-256974262.7,-115094632,-0.06547835849,-82971265.34,-443.171698,-203.1683007,-354260.2122,288.1177667,41.04457971,845.3310165,304.5368501,346.0802729,262.9934272,27.28301867,0.142050919,0,0,289.2861349,304.5744375,273.9978323,10.56967532,0.02610354206,0,0,257.612,336.286987,296.9494935,25.83430773,0.2184174495,13.92818063,11.97988647,-15.83240145,-15.03063112,-0.801770329,292.4200822,308.3697299,291.9707172,307.8031186,0.7770956001,1.198384879,-0.4212892787,-0.6675158235,25.957399,6.20014995,-150.7097437,-131.4225711,-19.28717265,286.7254945,301.7355045,294.2304995,326.1564945,0.3972607488,30.96373154,15.70544956,33.18852097,-97.25986006,362.1297453,388.859497,28,76,-48,311.078003,308.9803796,0,0,36.4834634,0.640858641,0.7517118608,0.7823730783,-26.03421261,43.92952207,27.35302444,36.07305032,-72.64697556,-34.43660535,-12.11309733,-5.143678049,-4.761776946,-0.3819011037,4.306424723,5.788807033,-1.48238231,300.4952784,-5.375885147,-5.525782854,-35.25681163
2015-01-11,265.1045999,18200800,-273626634.5,-133295432,-0.1469340091,-94872835.15,-698.4758916,-224.4939541,-1425702.883,285.9895657,40.47296829,845.3310165,301.225551,344.0587619,258.39234,28.4392946,0.0848367869,0,0,284.674469,300.7794708,268.5694672,11.31467943,-0.09032793775,0,1,257.612,336.286987,296.9494935,26.11829798,0.1022943162,13.99526247,12.62954781,-16.75849128,-15.37620315,-1.382288128,288.6636658,306.0081142,287.9229151,304.6814064,0.7456084295,1.190586701,-0.4449782717,-0.6869356143,25.84029161,18.96744205,-159.9757703,-137.4059628,-22.56980752,286.380997,296.9494935,291.6652453,326.1564945,0.1986303744,31.73277903,14.5156332,35.30668353,-113.6410339,356.2135013,388.859497,24,72,-48,311.078003,305.8982768,0,0,34.01092115,0.5006286736,0.6840542258,0.7574896336,-27.05277433,43.12209962,12.81060162,28.72048168,-87.18939838,-33.1520726,-14.50647847,-5.500332782,-4.909488113,-0.5908446691,2.486341369,5.1283139,-2.641972532,297.3723885,-3.324643129,-3.381165705,-37.4092916
2015-01-12,267.0091753,18880300,-278509245.9,-114415132,-0.1788903358,-75558422.06,-134.901613,-237.5219987,-453308.3798,283.7933154,39.93225162,845.3310165,297.8867509,340.2093656,255.5641362,28.41523802,0.1445073025,0,0,280.0332357,296.6111379,263.4553335,11.83995332,0.1309169413,0,0,257.612,334.740997,296.1764985,25.89205353,0.1320384083,13.29603532,13.25036366,-17.12268823,-15.72550017,-1.397188064,284.2972489,304.008883,284.8264651,301.9491533,0.738823042,1.231235371,-0.4924123293,-0.7068552531,25.57483564,16.3622421,-169.3509434,-143.8448054,-25.50613807,278.182999,296.9494935,287.5662463,326.1564945,0.09931518721,32.44689457,13.96894665,33.97696618,-107.4190674,347.0179978,386.1224975,20,68,-48,311.078003,303.0011002,0,0,35.11805263,0.563419516,0.5683022769,0.6680227879,-27.50737235,40.93282147,16.2106081,18.79141139,-83.7893919,-35.08602837,-16.36419414,-5.670719073,-5.061734305,-0.6089847683,1.260867427,4.354824606,-3.093957179,294.8778516,0.804029951,0.8008148523,-36.90604355
2015-01-13,226.23151,72843904,-333417427.7,-187259036,-0.2499198214,-501151357.3,-1634.193554,-341.2455225,-11255047.78,273.9570861,34.70354424,845.3310165,293.0531007,344.1783552,241.9278461,34.89146127,-0.157132265,0,1,274.5909027,292.5991058,256.5826996,13.11638727,-0.8529920345,0,1,219.906006,331.424011,275.6650085,38.05385603,0.05339932328,16.80353199,15.29520857,-20.55813938,-16.69202801,-3.86611137,276.9315822,300.7190752,275.7548539,296.3129932,0.6069642981,1.182718782,-0.5757544837,-0.750516576,25.78179578,21.97891235,-181.3193986,-150.313422,-31.00597654,259.330002,278.0964965,268.7132493,307.3034975,0.04965759361,34.58190465,10.91197192,47.03339752,-186.1429692,341.1304935,380.662491,16,100,-84,311.078003,300.2777542,0,0,25.92267051,0.04190441135,0.368650867,0.5403357899,-31.4389842,29.26346492,5.923650363,11.64828669,-94.07634964,-40.80216825,-28.1267412,-6.93798107,-5.436983658,-1.500997412,17.57602448,6.99906458,10.5769599,288.1225903,-15.65930767,-17.03057289,-46.78612031
2015-01-14,172.2093362,97638704,-406478697.9,-284897740,-0.3394004182,-1095705269,-2488.837047,-534.9283922,-32052420.23,255.0093036,26.69063362,845.3310165,286.0078507,356.1735361,215.8421653,49.06556604,-0.2689289503,0,1,266.7399017,287.0247039,246.4550995,15.20942466,-1.684810674,0,1,171.509995,331.424011,251.467003,55.91245681,0.04122841865,20.55827849,19.1720651,-26.82520595,-18.7186636,-8.106542357,265.5208308,295.3444602,260.7314913,287.5566972,0.4866330639,1.324186852,-0.8375537877,-0.8367714598,26.20744911,-4.9258497,-201.7780549,-158.0343772,-43.74367773,235.1319965,253.898491,244.5152438,283.105492,0.0248287968,37.34250951,8.62735673,55.82895153,-272.6547227,341.1304935,380.662491,12,100,-88,311.078003,293.8480144,0,0,19.62145089,0,0.2017746425,0.3795759288,-37.78235506,21.98870348,4.427061855,8.853773438,-95.57293815,-53.94535176,-43.46511159,-9.328666734,-6.215320273,-3.113346461,31.44611537,11.88847474,19.55764063,272.3070591,-21.14486197,-23.75577126,-58.03812172
2015-01-15,210.222054,81773504,-384967133.7,-203124236,-0.2815256923,-568379866.7,336.8547133,-522.3980074,-6072133.655,246.4377343,36.5953966,995.9834464,280.1038499,354.8874592,205.3202405,53.39705924,0.03024562144,0,0,260.0035344,284.1796376,235.8274312,18.59674966,-0.5373785225,0,1,171.509995,328.911011,250.210503,56.19380672,0.2435435296,23.71945044,21.08473206,-28.89755515,-20.75444191,-8.143113244,259.5843303,290.7247679,252.9026455,281.8002007,0.563476714,1.263636359,-0.7001596448,-0.9286289402,26.73203626,-15.90884285,-217.8888295,-167.0304254,-50.85840417,235.1319965,253.898491,244.5152438,283.105492,0.0124143984,39.50723723,8.856571891,45.8959186,-194.5651472,339.1202473,380.662491,8,96,-88,311.078003,281.6142124,0,0,31.53339931,0.5496158537,0.1971734217,0.2558663104,-37.65906269,31.2872881,26.56015118,12.30362113,-73.43984882,-65.20075331,-25.34420801,-10.25462547,-7.023181312,-3.231444157,35.70929238,16.65263827,19.05665411,267.6349839,17.82170853,16.40023511,-50.55979808
2015-01-16,207.4007534,38421000,-394067024.9,-241545236,-0.2710364028,-496771493.8,437.2405178,-485.9655697,14253572.88,242.9809702,40.99785422,987.6916813,274.7155495,353.8212188,195.6098802,57.59096599,0.07892683259,0,0,252.7709005,277.6433049,227.8984961,19.67980045,-0.3980615575,0,1,171.509995,320.434998,245.9724965,54.21062014,0.2456740256,23.5295061,22.43767447,-30.33123504,-22.66980053,-7.661434507,254.9094963,286.3883838,246.0094693,276.3407043,0.6555486452,1.257064241,-0.6015155955,-1.020889368,27.03490375,-0.2415505,-235.3875433,-177.7368888,-57.65065452,232.8225025,253.898491,243.3604968,279.555504,0.006207199201,41.51734154,8.199478102,42.49077229,-154.4126836,337.3452533,380.662491,4,92,-88,311.078003,270.6037907,0,0,31.25881816,0.5369467125,0.3621875221,0.2537118621,-37.67808253,29.8592376,25.47132084,18.81951129,-74.52867916,-73.44979725,-21.23356063,-10.97602871,-7.813750792,-3.162277917,30.94918159,19.51194693,11.43723466,261.1001533,-0.8325203723,-0.8360051777,-50.97139784
2015-01-17,199.7133548,23469700,-405325702.2,-265014936,-0.2904887142,-455432974.2,-529.8898427,-401.7105763,-1316522.173,238.2827562,42.5309348,945.7485667,268.8165986,351.856201,185.7769961,61.78160341,0.08118414866,0,0,243.7607666,268.7512725,218.7702607,20.5041248,-0.3903535562,0,1,171.509995,320.434998,245.9724965,55.40022595,0.1863354,22.86215579,23.65844986,-31.81377968,-24.49859636,-7.315183319,248.6416627,281.2873841,238.8172425,270.6310222,0.7214492835,1.29843211,-0.5769828261,-1.114344408,27.25961046,17.37239645,-257.6917332,-190.6723124,-67.01942077,231.3120045,253.898491,242.6052478,279.555504,0.0031035996,43.46280335,7.722804451,41.70916586,-146.6915122,337.3452533,380.662491,12,88,-76,311.078003,260.6944111,0,0,29.84320755,0.471630611,0.5193977257,0.3595862232,-38.20403402,31.32442809,21.8084934,24.61332181,-78.1915066,-82.23349836,-27.4029614,-11.75540758,-8.602082148,-3.153325428,24.228904,20.45533834,3.773565657,251.7876301,-4.24657972,-4.339383763,-53.05343651
2015-01-18,211.9333257,30085100,-396026170.2,-234929836,-0.251537657,-342754960.2,265.1255026,-285.0550994,676095.333,233.2344977,50.6401373,945.7485667,263.7000482,347.9031396,179.4969567,63.8627805,0.1831408312,0,0,235.8901337,262.1035384,209.676729,22.22509631,0.01263239249,0,0,171.509995,320.434998,245.9724965,56.47515199,0.2607286165,22.99484121,24.21343005,-31.72897164,-25.94467142,-5.784300222,242.3208302,276.5091923,234.4359752,266.1649468,0.7882415961,1.19551895,-0.4072773539,-1.196939251,27.39733766,30.63695785,-271.1297907,-205.0257564,-66.10403431,229.8185045,253.125496,241.4720003,279.555504,0.0015517998,44.66993854,9.459505126,38.2708104,-113.3961956,336.9700013,380.662491,8,84,-76,311.078003,251.7759695,0,0,33.88568226,0.6581499033,0.5555757423,0.4790536633,-37.2084546,35.74718099,30.5153949,25.93173638,-69.4846051,-85.56187601,-26.50346146,-11.92079273,-9.265824266,-2.654968469,19.82950343,20.33017136,-0.5006679331,247.7311356,5.560077425,5.411005912,-50.44317124
2015-01-19,216.2135457,18658300,-384771722.4,-216271536,-0.222889957,-281736738.7,273.4744367,-263.9951596,2073881.549,229.0313469,47.20077829,966.0808047,258.9062478,342.7680045,175.044491,64.78156277,0.2373936733,0,0,228.4518666,254.5481693,202.3555639,22.84621534,0.2396015298,0,0,171.509995,320.434998,245.9724965,57.52082242,0.291092806,21.63635749,24.8056706,-30.94021457,-26.94378005,-3.996434517,235.697829,272.3679229,231.4244393,262.3646539,0.8046508025,1.179483666,-0.3748328635,-1.264646296,27.47814519,24.44275125,-282.0091064,-219.6145745,-62.39453191,225.5739975,251.467003,238.5205003,279.555504,0.0007758999001,45.79084979,9.143715141,36.99320248,-88.92815328,335.481003,380.662491,4,80,-76,311.078003,243.749372,0,0,35.51882288,0.7335028134,0.6210944426,0.5653559702,-35.89672575,36.63546507,34.06918674,28.79769168,-65.93081326,-79.03774928,-27.00170634,-11.79282884,-9.77122518,-2.021603659,13.7190864,19.00795437,-5.288867971,244.2548838,2.149856609,2.127073154,-49.37777048
2015-01-20,211.2143681,24051100,-379440790.2,-240322636,-0.2323155998,-253672198.9,-76.58962465,-307.8683654,4195.827487,225.692984,42.04319171,966.0808047,253.4623482,334.8012834,172.123413,64.18226276,0.2409153063,0,0,221.612533,247.3015343,195.9235317,23.18370803,0.2995731543,0,0,171.509995,320.434998,245.9724965,58.75626264,0.2672822306,20.48152144,25.70175662,-30.25251846,-27.60552773,-2.646990727,229.6949959,268.2258847,228.3306797,258.5831982,0.7705161809,1.216316105,-0.4457999243,-1.320219443,27.40091812,36.9456418,-292.1249661,-234.2978185,-57.82714762,221.856499,251.467003,236.661751,277.7739945,0.00038794995,46.88156048,8.804380228,36.4167856,-81.75219537,332.1972428,380.662491,20,76,-56,311.078003,236.5254343,0,0,34.7930292,0.700014781,0.6972224992,0.6246308947,-35.07812133,40.35386375,31.2824228,31.95566815,-68.7175772,-74.23133791,-25.42235803,-11.69933649,-10.15684744,-1.542489046,9.771503568,17.16066421,-7.389160641,241.2934777,-1.650364716,-1.664134951,-50.21322189
2015-01-21,227.3673393,29924600,-352733199,-210398036,-0.1760161849,-150821149.5,515.3166332,-319.6516026,1809657.129,222.2242935,41.72468939,966.0808047,249.0947487,326.1782031,172.0112943,61.89087071,0.3560148487,0,0,216.7978663,242.6845665,190.9111661,23.88095478,0.6950641962,0,0,171.509995,315.838989,243.674492,57.94140372,0.3837552419,20.09096809,26.21544983,-28.12595854,-27.70961389,-0.4163446456,224.4024137,264.3402305,228.1101141,256.2360726,0.7574297563,1.211418392,-0.4539886359,-1.353366277,27.24803218,25.7012413,-297.4705954,-248.5333353,-48.93726009,219.8935015,250.210503,235.0520023,277.7739945,50.00019397,46.75502393,12.92630349,34.17267626,-53.71942461,332.1972428,380.662491,16,72,-56,311.078003,230.0238904,0,0,40.54254582,0.9676984901,0.8004053615,0.7062407678,-32.56872969,50.73042977,45.16778897,36.8397995,-54.83221103,-69.68899354,-21.86957287,-10.97658041,-10.32079403,-0.6557863708,7.875364409,15.30360425,-7.428239839,240.7018184,7.373826209,7.114626255,-46.5420314
2015-01-22,233.0832878,33544600,-342088257.1,-176853436,-0.1581764432,-98083570.7,385.8069804,-280.2880379,3168883.22,220.4065227,47.75407605,966.0808047,245.0134484,316.1113644,173.9155323,58.03592946,0.418370024,0,0,213.1865331,239.4314333,186.9416329,24.62153666,0.8852076552,0,0,171.509995,315.149994,243.3299945,58.625353,0.4309106894,19.14037038,26.48718435,-25.62008989,-27.29170909,1.671619203,220.9532483,261.1688074,228.9248667,254.5449566,0.808367104,1.168885361,-0.3605182571,-1.363358182,27.10196575,20.64655565,-303.1484244,-262.0698938,-41.07853065,204.264496,245.9724965,225.1184963,277.7739945,75.00009699,45.88339298,15.94623616,32.78338915,-28.56994184,332.831497,380.662491,12,68,-56,171.509995,230.0238904,1,0,42.81097853,1,0.889237757,0.7956218726,-29.82458099,50.89563125,51.75077854,42.73366344,-48.24922146,-61.6241612,-15.06207714,-10.065055,-10.26964623,0.2045912245,7.15237819,13.67335904,-6.520980847,240.4547082,2.868703823,2.828326893,-45.00848061
2015-01-23,233.6469372,24621700,-327499996.1,-201475136,-0.09329846301,-85925322.44,-66.85652041,-275.6497862,906701.8252,218.5237228,42.95908185,963.8994885,242.6032982,311.8921086,173.3144878,57.12107866,0.4298277735,0,0,212.4823995,234.8550997,190.1096993,21.0584032,0.9558367642,0,0,171.509995,298.753998,235.1319965,52.44941184,0.4822938728,18.19123355,26.6835186,-23.40687617,-26.51474251,3.107866335,218.2214978,257.9241914,229.5331946,252.9400707,0.8090892394,1.166675892,-0.3575866527,-1.35505358,26.96668567,25.1926918,-297.2339587,-272.6761053,-24.55785343,206.958,245.9724965,226.4652483,277.267998,87.50004849,45.12263572,15.33423572,32.01761416,-26.49948238,333.6557465,380.662491,8,64,-56,172.820175,230.0238904,0,0,42.66903362,0.993878922,0.9871924707,0.8922785297,-27.65862951,54.54039813,52.62439696,49.84765482,-47.37560304,-54.20004369,-12.33945852,-9.253921731,-10.06650133,0.8125795982,4.355546204,11.80979647,-7.454250267,240.3840627,-0.2257902481,-0.2260455386,-45.1326461
2015-01-24,249.3475381,24782500,-303706743.8,-176692636,-0.01742646288,-20658203.58,667.5237822,-196.3143948,1537270.333,217.8902483,47.44737169,963.8994885,241.7858979,310.4191666,173.1526291,56.77193694,0.5441557153,0,0,217.5681335,236.5212339,198.6150331,17.42268051,1.298783995,1,0,171.509995,298.753998,235.1319965,52.62672643,0.5999261513,18.19091059,26.48802788,-20.21210315,-25.25421464,5.04211149,216.559082,255.4309986,232.3507031,252.5628062,0.8537190868,1.12091575,-0.2671966637,-1.321866354,26.94865253,-15.92490585,-274.6995733,-278.9884102,4.2888369,221.358002,245.9724965,233.6652493,275.3509905,93.75002425,43.37434484,19.53701189,29.70348162,-0.2828085757,332.6972428,380.662491,4,60,-56,174.1041515,230.0238904,0,0,47.9478289,1,0.9979596407,0.9581299561,-24.1850255,63.6920179,70.59873619,58.32463723,-29.40126381,-46.27702988,-7.449323644,-8.002802727,-9.653761609,1.650958882,2.093916402,9.866620457,-7.772704054,242.1647686,6.427373069,6.229262352,-41.60611657
2015-01-25,254.5662431,33582700,-278267501.9,-143109936,-0.007103080421,10459268.19,345.2175455,-121.7648635,2388371.035,218.1761034,53.05808546,963.8994885,240.748098,307.9864062,173.5097898,55.85781054,0.5964472809,0,0,222.1306004,236.9851016,207.2760992,13.37456539,1.563226599,1,0,171.509995,298.753998,235.1319965,52.85358599,0.6460658661,17.49022013,26.13179481,-17.01039645,-23.605451,6.59505455,218.8804995,253.2379602,235.6379799,252.6483763,0.9255379558,1.072790233,-0.1472522774,-1.26616233,26.88534509,-62.645101,-256.6360004,-281.3493498,24.71334947,224.790001,245.9724965,235.3812488,275.3509905,96.87501212,41.26578226,21.44794512,28.34673324,22.67674147,332.2709885,380.662491,8,56,-48,177.0683857,230.0238904,0,0,49.89653523,1,0.9979596407,0.994370584,-20.72029948,67.58021921,81.64221988,68.28845101,-18.35778012,-36.13211759,12.33369683,-6.732834264,-9.06957614,2.336741876,2.518863094,8.397068984,-5.87820589,244.2563593,2.368800913,2.341180161,-40.22288173
2015-01-26,274.3673394,106794000,-310161864.7,-36315936,-0.07359950259,310352858.7,1670.092598,7.163294426,9110701.281,226.8377514,64.54016058,963.8994885,240.1122979,305.8434308,174.3811649,54.75032603,0.7537663102,0,0,229.0465001,247.2495014,210.8434988,15.89459022,1.720306782,1,0,171.509995,309.384003,240.446999,57.42063578,0.7395374841,21.30779822,25.76321152,-12.73218947,-21.43079869,8.698609219,226.8279991,251.4410371,241.458751,254.1909404,0.9625483368,0.8899786777,0.07256965905,-1.180665756,27.2191523,-30.26830385,-231.5260885,-278.442056,46.91596749,251.945,245.9724965,248.9587482,274.9789965,98.43750606,39.96508886,36.41839306,22.77152198,88.38360835,332.0849915,380.662491,4,52,-48,181.7487229,230.0238904,0,0,55.88169363,1,1,0.9986397604,-15.75856398,55.59372637,73.95374841,75.39823483,-26.04625159,-22.1795534,53.54766433,-5.008907655,-8.257442443,3.248534788,18.40426326,10.39850784,8.005755424,251.4493907,7.786199578,7.497944553,-35.56851599
